time_s,g5_pitch,ahrs_pitch,accel_pitch,raw_accel_pitch,gps_longitudinal_accel_mps2,accel_magnitude_mps2,accel_sample_accepted,accel_sample_age_ms,gps_longitudinal_compensation_valid,error
708.880386,-5.760000,-1.656499,-1.907366,-5.987438,-0.655234,8.986011,1,7,1,4.103501
709.080377,-5.380000,-2.481115,-1.959753,-5.107461,-0.522352,11.606938,0,47,0,2.898885
709.280619,-4.940000,-2.229478,-3.251179,-5.820068,-0.429205,11.117573,1,16,1,2.710522
709.480421,-4.490000,-1.552146,-1.794234,-6.456524,-0.782515,6.773345,0,115,0,2.937854
709.684359,-4.230000,-1.672454,-4.325033,-7.177336,-0.477244,20.803965,0,72,0,2.557546
709.880754,-3.930000,-1.695480,-6.437191,-9.430402,-0.491562,9.135984,1,0,1,2.234519
710.093507,-3.530000,-1.661544,-12.036653,-15.187860,-0.539246,21.600534,0,96,0,1.868456
710.287507,-3.280000,-0.220683,-7.994846,-11.911794,-0.638067,17.813784,0,97,0,3.059317
710.482472,-3.090000,-1.180046,-8.036994,-9.601377,-0.251316,10.516805,1,0,1,1.909953
710.680388,-2.890000,-0.614326,-12.934317,-15.166707,-0.348928,20.531183,0,36,0,2.275674
710.880660,-2.590000,-1.101200,-11.646572,-14.506972,-0.444464,8.282717,0,36,0,1.488800
711.084749,-2.260000,-2.405989,-11.792425,-13.390059,-0.012903,9.900401,1,8,1,-0.145989
711.283234,-1.910000,-1.881347,-12.084564,-12.164787,-0.012903,5.875246,0,71,0,0.028653
711.494215,-1.550000,-1.969100,-9.134418,-9.854126,-0.116538,15.035990,0,138,0,-0.419100
711.692607,-1.260000,-1.942903,-10.427420,-11.117240,-0.299079,9.006560,1,6,1,-0.682903
711.896713,-0.990000,-2.506119,-7.815396,-9.676755,-0.265654,15.047175,0,28,0,-1.516119
712.087535,-0.690000,-0.792094,-7.597335,-9.232194,-0.232584,15.942166,0,175,0,-0.102094
712.282501,-0.430000,-0.963803,-10.051626,-11.505285,-0.222348,13.594847,0,90,0,-0.533803
712.494693,-0.200000,-0.842125,-7.147166,-8.506116,-0.222348,8.220801,0,28,0,-0.642125
712.680719,-0.020000,0.130829,-7.061162,-7.741896,-0.077321,19.014568,0,71,0,0.150829
712.880422,0.040000,-0.259181,-6.407338,-6.884840,-0.826804,19.729473,0,184,0,-0.299181
713.080990,0.110000,-1.256678,-5.142493,-5.575624,-0.303306,7.918036,0,29,0,-1.366678
713.285477,0.160000,-0.688926,-6.295506,-7.916946,-0.266889,9.067752,1,0,1,-0.848926
713.483960,0.190000,-1.637823,-8.851749,-6.543946,0.387255,12.968872,0,105,0,-1.827823
713.681128,0.170000,-1.830521,-4.749947,-7.900726,0.094367,10.728183,1,1,1,-2.000521
713.881160,0.040000,-1.817093,-4.749947,-7.900726,-0.205183,16.324810,0,206,0,-1.857092
714.081079,-0.180000,-1.387986,-3.800492,-3.760166,0.006499,13.915126,0,87,0,-1.207986
714.285637,-0.270000,-1.547700,-1.653561,-2.376601,-0.116686,10.698206,1,6,1,-1.277700
714.482476,-0.330000,-1.762200,-2.664919,-2.282346,0.062048,10.635443,1,54,1,-1.432200
714.683849,-0.360000,-1.806276,-1.695371,-1.889824,-0.032374,8.634035,1,15,1,-1.446276
714.887506,-0.350000,-1.363356,-3.312690,-2.881020,0.280464,5.459660,0,21,0,-1.013356
715.080492,-0.440000,-0.362204,-4.722758,-3.407317,0.218913,8.781102,1,0,1,0.077796
715.280386,-0.560000,-1.216718,-3.303122,-4.082816,0.149870,20.390835,0,38,0,-0.656718
715.496956,-0.630000,-1.266001,-6.255940,-3.455238,-0.314726,10.642262,1,72,1,-0.636001
715.691851,-0.720000,0.161626,-7.373886,-4.685076,0.454070,11.109716,1,3,1,0.881626
715.880384,-0.840000,0.045485,-3.697305,-4.291915,-0.140483,16.669296,0,54,0,0.885485
716.081473,-0.930000,0.351855,-1.947286,-2.811622,-0.327430,6.781772,0,118,0,1.281855
716.284634,-1.020000,0.464207,-2.282488,-1.817778,0.078022,10.664972,1,0,1,1.484207
716.481978,-1.160000,0.441700,-1.054380,-0.592996,0.224978,13.141950,0,160,0,1.601700
716.680768,-1.300000,0.080346,0.229587,0.633408,0.117748,15.827729,0,39,0,1.380346
716.881255,-1.360000,-0.194984,-2.531592,0.377144,0.494732,10.175736,1,11,1,1.165016
717.080511,-1.290000,-0.401907,-1.607298,-2.060590,-0.001211,4.452857,0,39,0,0.888093
717.283647,-1.170000,1.186734,-2.484168,-2.491398,0.111959,7.351822,0,146,0,2.356734
717.489586,-1.050000,1.392086,-0.455409,-0.133170,0.054358,1.566796,0,121,0,2.442086
717.688710,-0.990000,1.759845,0.972387,0.928840,0.486272,8.144985,0,69,0,2.749845
717.884698,-0.870000,2.477211,-1.298897,0.426988,0.285097,8.965581,1,0,1,3.347211
718.085079,-0.700000,2.473418,2.990171,2.065870,-0.154838,10.715364,1,0,1,3.173418
718.281396,-0.720000,2.672490,-1.072853,1.134589,-0.066432,14.628918,0,99,0,3.392490
718.517980,-1.130000,2.265714,2.146878,1.062073,0.265112,7.176622,0,110,0,3.395714
718.680416,-1.670000,1.742350,-0.039238,1.576966,-0.207785,7.707605,0,54,0,3.412350
718.892609,-2.210000,2.019770,0.839688,0.466973,-0.061553,9.354794,1,3,1,4.229771
719.094602,-2.780000,0.643401,-1.498757,1.117267,0.423531,8.594251,1,3,1,3.423401
719.285484,-3.310000,0.555222,-2.410197,0.389065,0.107566,7.922900,0,27,0,3.865222
719.520900,-3.770000,0.481990,6.147586,6.475734,0.555371,5.902740,0,98,0,4.251989
719.683483,-4.130000,0.704064,6.147586,6.475734,0.369986,16.772154,0,239,0,4.834064
719.880377,-4.540000,0.667052,4.774720,8.663829,0.614149,9.310901,1,15,1,5.207052
720.089507,-4.920000,0.677090,6.856644,9.655279,0.451307,14.939471,0,86,0,5.597090
720.281094,-5.100000,0.978712,3.319289,6.482887,0.522526,6.602868,0,36,0,6.078712
720.526334,-5.150000,0.235061,0.897878,2.903763,0.647370,9.223650,1,53,1,5.385061
720.683164,-5.320000,0.632702,-2.318939,1.637760,0.602035,3.388985,0,87,0,5.952702
720.886507,-5.590000,0.149076,-3.313663,0.385331,0.460480,7.314909,0,102,0,5.739076
721.081129,-5.790000,-0.247918,-3.361538,-0.547660,0.329331,13.253399,0,123,0,5.542082
721.286619,-5.980000,-1.018555,-3.849586,-1.190874,0.869367,14.814661,0,46,0,4.961445
721.536921,-5.920000,-0.032600,-1.328755,-0.527131,0.185439,12.545074,0,121,0,5.887400
721.675508,-5.830000,0.379288,-9.760812,-8.571042,0.185439,17.181906,0,64,0,6.209288
721.875640,-5.790000,0.066610,-11.265846,-6.931496,0.685444,19.069118,0,30,0,5.856610
722.081145,-5.730000,-0.713743,-10.076708,-8.372801,0.176328,19.900934,0,178,0,5.016257
722.280526,-5.620000,-0.942037,-5.623058,-4.481906,0.321858,13.573783,0,26,0,4.677962
722.475455,-5.440000,-1.861328,-4.979187,-5.031246,-0.008001,14.175264,0,38,0,3.578672
722.680505,-5.390000,-1.517709,-5.671028,-4.785486,0.139823,14.377971,0,36,0,3.872291
722.885186,-5.430000,0.007433,-4.430530,-3.547949,0.327438,7.025537,0,125,0,5.437433
723.083201,-5.460000,0.802216,-5.496669,-5.125050,-0.019841,2.822556,0,84,0,6.262216
723.283488,-5.330000,0.529879,-12.741948,-10.814960,-0.058403,11.727443,0,58,0,5.859879
723.477498,-5.180000,1.466214,-14.741102,-13.672077,0.165199,14.805834,0,64,0,6.646214
723.675831,-5.140000,-0.283794,-17.618063,-17.084297,0.281916,6.264526,0,71,0,4.856205
723.876147,-5.130000,-1.213660,-16.834915,-15.609702,0.192793,9.557122,1,8,1,3.916340
724.085351,-5.190000,-1.219069,-14.661519,-14.709132,-0.007568,15.233595,0,126,0,3.970931
724.276227,-5.250000,-0.949967,-14.356407,-13.329553,0.164232,11.602117,0,110,0,4.300033
724.475803,-5.210000,-1.820677,-12.797069,-12.758256,0.108864,14.044120,0,83,0,3.389323
724.675419,-5.180000,-2.103699,-14.957517,-13.856749,0.179068,9.181492,1,14,1,3.076301
724.877474,-5.210000,-0.809593,-13.153040,-12.047003,-0.065946,7.362349,0,136,0,4.400407
725.075664,-5.220000,-1.777198,-14.413309,-14.823391,0.197392,7.398561,0,134,0,3.442802
725.278647,-5.230000,-1.369963,-14.471593,-13.227083,-0.067051,7.280632,0,127,0,3.860037
725.474814,-5.230000,-2.982557,-11.055653,-10.550669,0.079321,6.499354,0,43,0,2.247443
725.674990,-5.190000,-3.542910,-9.681376,-8.800928,-0.122313,14.787855,0,37,0,1.647090
725.882656,-5.180000,-3.001125,-15.455996,-11.847661,-0.192821,20.153868,0,27,0,2.178875
726.087601,-5.130000,-3.462219,-14.597569,-12.867217,0.032932,7.406436,0,23,0,1.667781
726.284502,-5.080000,-4.024048,-14.528777,-13.733309,0.126653,9.634488,1,9,1,1.055952
726.491775,-5.040000,-3.292090,-11.089447,-9.763226,0.213298,10.303446,1,3,1,1.747910
726.691530,-4.980000,-3.904813,-11.769927,-10.438806,-0.128297,17.427830,0,165,0,1.075187
726.876491,-5.030000,-4.058685,-11.640993,-11.047298,0.097591,4.784615,0,47,0,0.971315
727.077493,-5.160000,-2.769336,-9.281364,-8.261403,0.168172,7.920472,0,42,0,2.390664
727.276463,-5.240000,-2.072449,-10.389261,-8.870477,0.247607,8.254841,0,56,0,3.167551
727.477546,-5.160000,-2.692858,-11.823668,-11.593095,0.038169,12.748342,0,21,0,2.467141
727.676563,-5.020000,-3.737067,-11.301053,-11.068577,-0.252390,8.110444,0,170,0,1.282933
727.875384,-4.930000,-3.327420,-10.714483,-12.243330,0.415308,6.244331,0,116,0,1.602580
728.080682,-4.910000,-4.543059,-12.521740,-13.265969,-0.122628,14.651097,0,72,0,0.366941
728.275107,-4.970000,-4.214613,-14.482105,-14.124618,0.058512,9.129749,1,0,1,0.755386
728.479481,-5.030000,-2.488192,-14.083001,-14.180902,-0.015621,13.134662,0,72,0,2.541808
728.677498,-5.040000,-4.304121,-17.961658,-18.059544,0.403485,18.290030,0,175,0,0.735879
728.875725,-5.090000,-3.476530,-8.727779,-11.485736,-0.427206,7.426821,0,62,0,1.613471
729.075400,-5.140000,-3.529338,-7.846961,-10.579245,-0.038325,7.745822,0,94,0,1.610662
729.275646,-5.220000,-3.730871,-9.947476,-9.544320,0.064342,12.812555,0,24,0,1.489129
729.476660,-5.290000,-3.232243,-9.265018,-10.244804,-0.155192,9.185212,1,0,1,2.057757
729.679719,-5.290000,-3.023874,-9.265018,-10.244804,0.437738,15.445354,0,204,0,2.266126
729.875669,-5.300000,-3.301182,-13.970051,-11.112184,-0.578604,7.976798,0,93,0,1.998818
730.087746,-5.230000,-2.198869,-7.166351,-11.026413,0.139727,12.535087,0,141,0,3.031132
730.283802,-5.190000,-2.984383,-7.166351,-11.026413,0.067833,12.928541,0,333,0,2.205617
730.476728,-5.250000,-2.443386,-11.932005,-12.148087,-0.032238,11.332167,0,49,0,2.806614
730.675804,-5.390000,-2.608966,-11.932005,-12.148087,0.106305,11.713347,0,249,0,2.781034
730.876066,-5.550000,-3.970460,-12.599689,-12.313476,0.044438,14.943633,0,17,0,1.579540
731.078679,-5.500000,-4.244473,-13.064119,-13.626069,-0.088149,7.623568,0,25,0,1.255527
731.279685,-5.420000,-3.887381,-8.647943,-8.846976,-0.030793,6.720546,0,31,0,1.532619
731.475488,-5.440000,-4.202186,-9.346102,-8.052041,0.202844,11.608577,0,49,0,1.237814
731.677654,-5.560000,-5.145843,-7.447390,-6.158895,-0.060837,16.186453,0,80,0,0.414157
731.876142,-5.590000,-5.980908,-4.177210,-4.568501,-0.043578,5.672083,0,148,0,-0.390908
732.076542,-5.560000,-6.301356,-8.090907,-7.331102,0.122620,13.212387,0,56,0,-0.741356
732.275497,-5.550000,-6.037134,-6.025906,-5.251960,0.026971,13.052752,0,119,0,-0.487134
732.480222,-5.510000,-5.485452,-7.169835,-6.629723,0.087572,9.285978,1,0,1,0.024548
732.679484,-5.460000,-6.269997,-5.451028,-4.917973,-0.037181,11.405887,0,74,0,-0.809997
732.875386,-5.500000,-7.237443,-4.099172,-3.885182,0.034409,16.855738,0,55,0,-1.737443
733.076578,-5.550000,-7.994211,-4.983676,-4.980138,-0.106058,13.566406,0,20,0,-2.444211
733.282505,-5.580000,-7.608143,-6.814132,-7.800312,0.303484,12.396111,0,29,0,-2.028143
733.476566,-5.630000,-7.517902,-12.348626,-10.371892,-0.118567,12.616455,0,94,0,-1.887902
733.677123,-5.680000,-6.788147,-4.162357,-4.954354,-0.015577,12.635926,0,119,0,-1.108147
733.876184,-5.740000,-7.182195,-10.598771,-7.726718,0.447698,10.399471,1,0,1,-1.442195
734.080645,-5.730000,-7.130467,-5.852899,-5.549472,-0.222700,18.836172,0,75,0,-1.400467
734.286512,-5.690000,-6.417916,-6.253940,-7.718380,-0.222700,11.118567,1,5,1,-0.727916
734.481505,-5.670000,-6.101067,-12.622502,-11.889233,0.110208,12.584471,0,14,0,-0.431067
734.678945,-5.690000,-7.189609,-12.091484,-11.351169,0.142635,7.024502,0,153,0,-1.499609
734.877557,-5.590000,-6.973541,-10.720103,-9.776361,0.142635,13.123256,0,108,0,-1.383541
735.075793,-5.590000,-7.155099,-8.128829,-8.693693,-0.085418,11.934407,0,69,0,-1.565099
735.275456,-5.620000,-7.220378,-8.498721,-7.012878,0.310148,12.305853,0,33,0,-1.600379
735.477934,-5.610000,-6.972316,-4.851788,-6.710574,-0.285886,15.171836,0,92,0,-1.362316
735.694064,-5.630000,-5.890209,-8.949065,-7.931181,-0.053556,8.112435,0,133,0,-0.260209
735.878643,-5.630000,-5.244450,-8.949065,-7.931181,-0.015854,14.555866,0,296,0,0.385550
736.075830,-5.600000,-5.274639,-8.416590,-7.652956,0.123160,10.594097,1,5,1,0.325361
736.276336,-5.590000,-6.172076,-12.469617,-12.121348,0.214637,8.294683,0,74,0,-0.582076
736.474848,-5.630000,-6.251739,-9.000854,-9.844594,-0.134166,9.747684,1,9,1,-0.621738
736.705910,-5.640000,-4.284003,-11.504126,-11.352149,0.140684,12.368360,0,74,0,1.355997
736.875386,-5.640000,-3.492419,-11.945128,-13.018007,0.262093,3.025217,0,55,0,2.147580
737.081653,-5.720000,-2.709622,-14.785695,-15.561944,0.094079,12.714095,0,48,0,3.010378
737.278643,-5.710000,-2.346399,-17.046995,-16.438007,0.003959,11.384924,0,22,0,3.363601
737.474677,-5.720000,-3.171492,-11.192324,-10.723665,0.073059,10.012635,1,0,1,2.548508
