time_s,g5_roll,ahrs_roll,gps_turn_rate_bank_deg,g5_slip_raw,mag_turn_rate_bank_deg,yaw_gyro_turn_rate_bank_deg,fused_turn_rate_bank_deg,accel_roll_deg,roll_correction_target_deg,magnetic_roll_deg,magnetic_roll_innovation_deg,magnetic_roll_disagreement_deg,magnetic_roll_valid,error
246.481540,-19.900000,-20.263987,-17.421192,nan,-23.109350,-16.644171,-17.421192,-5.077489,-17.421192,-12.390295,7.873692,3.670782,1,-0.363987
246.682577,-18.580000,-20.947569,-17.675505,nan,-33.965580,-18.191044,-17.675505,-6.675405,-17.675505,-11.388800,9.558769,2.283548,1,-2.367569
246.881399,-16.610001,-19.021910,-17.587423,nan,-29.028601,-20.108246,-17.587423,-1.599187,-17.587423,-10.055655,8.966255,0.152715,1,-2.411909
247.082611,-14.790000,-18.008224,-17.505341,nan,-19.019344,-21.527311,-17.505341,-4.750026,-17.505341,-5.617652,12.390573,3.171529,1,-3.218225
247.281417,-12.950000,-18.059114,-17.000822,nan,-33.415962,-21.564131,-17.000822,-4.750026,-17.000822,-5.854303,12.204811,1.999569,1,-5.109115
247.485720,-11.010000,-17.070055,-16.484140,nan,-46.232471,-21.708078,-16.484140,-3.682383,-16.484140,-7.148080,9.921975,0.813376,1,-6.060055
247.691140,-9.200000,-16.827585,-16.168989,nan,-19.888615,-19.679714,-16.168989,-3.574451,-16.168989,-1.206076,15.621509,2.156160,1,-7.627585
247.883546,-7.250000,-14.660152,-15.281487,nan,-25.996614,-19.226208,-15.281487,-7.648107,-15.281487,0.469684,15.129837,3.997226,1,-7.410152
248.083768,-5.250000,-13.725017,-14.455305,nan,-34.124615,-19.152451,-15.591793,-2.841219,-15.591794,1.110616,14.835633,6.978381,1,-8.475017
248.284644,-3.270000,-12.711656,-13.043036,nan,-27.543053,-18.060295,-13.043036,-2.283010,-13.043036,4.105711,16.817368,5.206727,1,-9.441656
248.483457,-2.130000,-12.163197,-11.674117,nan,-24.526499,-17.173281,-12.635749,-1.864793,-12.635749,5.840586,18.003782,4.958997,1,-10.033196
248.683549,-1.460000,-11.641113,-10.949834,nan,-15.509362,-16.265415,-11.555520,-1.514216,-11.555520,9.520958,21.162071,0.205885,1,-10.181113
248.881648,-0.950000,-11.449673,-9.536931,nan,-9.524790,-15.623738,-9.536931,-2.749891,-9.536931,8.405562,19.855236,3.728518,1,-10.499673
249.082579,-0.610000,-11.100631,-8.359759,nan,-2.570310,-14.293263,-8.359759,-0.898474,-8.359759,9.524878,20.625507,3.079418,1,-10.490631
249.595840,-0.270000,-9.905279,-5.597274,nan,-16.183594,-14.506070,-7.680366,1.411612,-7.680366,8.146888,18.052166,6.559550,1,-9.635279
249.681665,0.110000,-9.732000,-5.306489,nan,-6.149835,-13.254774,-4.794230,1.280647,-4.794230,8.309305,18.041306,5.992797,1,-9.842000
249.885633,-0.590000,-9.007494,-4.605223,nan,-8.257633,-11.687762,-4.605223,0.419461,-4.605223,7.972574,16.980068,6.435262,1,-8.417494
250.081852,-0.460000,-7.742000,-3.784583,nan,-5.352018,-9.709951,-3.784583,-2.822623,-3.784583,9.222620,16.964621,3.571811,1,-7.282000
250.285663,-0.650000,-7.342944,-3.152248,nan,9.423718,-8.651479,-3.521731,-2.012998,-3.521731,10.608556,17.951500,1.079570,1,-6.692944
250.481559,-0.830000,-6.944553,-3.056820,nan,3.251747,-5.679992,-3.056820,-2.927339,-3.056820,8.790642,15.735195,3.661651,1,-6.114553
250.683475,-1.070000,-6.245226,-2.661228,nan,-37.801960,-2.808501,-2.661228,-1.801923,-2.661228,3.073551,9.318777,2.657290,1,-5.175226
250.883480,-0.730000,-6.350807,-2.225515,nan,-19.011110,-1.305124,-2.225515,-2.158007,-2.225515,5.645740,11.996546,7.392921,1,-5.620807
251.081401,-0.230000,-5.977186,-1.816119,nan,-34.940872,-1.821511,-1.816119,-3.719755,-1.816119,3.150660,9.127846,1.819407,1,-5.747186
251.285919,-0.220000,-5.200990,-1.511211,nan,11.120520,-2.451796,-4.911463,-8.258275,-4.911463,8.876239,14.077229,4.163146,1,-4.980990
251.482510,-0.750000,-4.928579,-1.314960,nan,11.674860,-2.577150,-1.314960,-6.592056,-1.314960,8.850267,13.778847,3.852483,1,-4.178579
251.688199,-1.130000,-5.112025,-0.850185,nan,5.998013,-3.099627,-0.850185,-6.051086,-0.850185,7.859185,12.971210,4.867360,1,-3.982025
251.883475,-1.190000,-4.129922,-0.651615,nan,9.942453,-3.555170,-1.756790,-2.762938,-1.756790,9.174866,13.304789,2.202645,1,-2.939922
252.081484,-1.440000,-3.851236,-0.699589,nan,17.893232,-3.440068,-0.699589,-2.762938,-0.699589,9.618225,13.469461,1.938375,1,-2.411236
252.300199,-1.450000,-3.033299,-0.865157,nan,16.922560,-3.143188,-0.865157,-2.762938,-0.865157,10.456741,13.490041,0.382857,1,-1.583299
252.484650,-1.100000,-2.638779,-0.689006,nan,-6.832255,-4.066071,-0.844538,-2.762938,-0.844538,9.042213,11.680993,3.991947,1,-1.538779
252.681854,-0.800000,-1.764496,-0.739436,nan,4.937880,-4.320858,-0.739436,-2.762938,-0.739436,8.741642,10.506138,4.435637,1,-0.964496
252.882138,-1.240000,-2.037714,-0.593898,nan,13.410039,-3.795421,-0.593898,-2.762938,-0.593898,10.418388,12.456102,0.191654,1,-0.797714
253.082577,-1.870000,-2.308311,-0.743757,nan,1.814771,-3.706674,-0.743757,-8.838631,-0.743757,7.333643,9.641954,5.377978,1,-0.438311
253.301658,-2.290000,-4.044111,-0.718034,nan,2.585006,-3.674027,-0.718034,-6.743001,-0.718034,8.132648,12.176758,2.124657,1,-1.754111
253.484652,-2.990000,-5.614637,-0.943429,nan,15.911066,-0.711106,-0.943429,-4.192464,-0.943429,8.382919,13.997557,0.914322,1,-2.624637
253.685590,-3.730000,-5.798434,-0.988252,nan,26.161963,-0.139340,-0.988252,-4.093014,-0.988252,9.719958,15.518393,3.061304,1,-2.068434
253.884481,-3.340000,-3.237779,-0.920306,nan,-3.784160,-0.866168,-0.920306,1.370124,-0.920306,6.837708,10.075486,3.659973,1,0.102221
254.091657,-1.840000,-0.304493,-0.692788,nan,12.486885,-3.851543,-0.692788,1.370124,-0.692788,10.774196,11.078689,0.058076,1,1.535507
254.343006,-0.090000,1.645559,-0.174857,nan,4.619549,-6.263700,-0.405239,-2.966957,-0.405239,10.652249,9.006691,3.527080,1,1.735559
254.483472,1.270000,0.839463,-0.174857,nan,-5.455611,-8.046214,-0.174857,-2.966957,-0.174857,12.039183,11.199720,4.112870,1,-0.430537
254.683563,1.240000,1.251924,-0.426936,nan,-1.485077,-7.555663,-0.426936,-4.496639,-0.426936,11.561294,10.309369,3.631383,1,0.011924
254.881654,0.740000,0.394523,-0.143307,nan,2.816890,-3.648300,-0.143307,-5.283838,-0.143307,14.561407,14.166884,0.000000,1,-0.345477
255.082102,0.240000,-0.738828,0.148736,nan,2.809024,-0.943570,0.148736,-6.833814,0.148736,10.881596,11.620423,3.476017,1,-0.978828
255.332911,-0.100000,-0.169834,0.618949,nan,1.723580,-1.058415,0.369779,-4.587128,0.369779,16.697004,16.866838,0.000000,1,-0.069834
255.483482,-0.130000,0.480798,0.726831,nan,-26.505852,-1.038788,-0.493741,-2.781725,-0.493741,12.186660,11.705862,0.000000,1,0.610798
255.682595,-0.330000,-0.020474,0.813511,nan,42.401222,-2.656049,-1.283439,-5.242373,-1.283439,18.112358,18.132832,0.000000,1,0.309526
255.888507,-0.610000,-0.974455,0.837583,nan,-24.289528,-2.202038,-1.827284,-6.662168,-1.827284,11.451002,12.425457,0.000000,1,-0.364455
256.086645,-0.980000,-1.956293,0.798668,nan,40.460861,-0.694091,0.798668,-10.940912,0.798668,18.501438,20.457731,0.000000,1,-0.976293
256.334229,-1.110000,-2.406333,0.802275,nan,39.652546,1.876314,0.689403,-10.863790,0.689403,19.120928,21.527260,0.000000,1,-1.296333
256.482563,-1.240000,-1.619976,0.585481,nan,36.197464,3.068489,-2.249476,-7.629379,-2.249476,19.428896,21.048872,0.000000,1,-0.379976
256.682595,-1.590000,-1.451457,0.543509,nan,6.065908,2.750425,0.543509,-5.999939,0.543509,14.708119,16.159576,0.000000,1,0.138543
256.881384,-1.860000,-2.067554,0.777649,nan,-0.427338,2.128172,0.777649,-9.529684,0.777649,9.516118,11.583672,0.162595,1,-0.207554
257.085648,-1.580000,-1.256971,0.857827,nan,-52.057316,1.080342,0.857827,-10.149911,0.857827,7.935669,9.192640,0.000000,1,0.323029
257.396600,-1.580000,-1.549075,0.313204,nan,-4.132679,-0.530353,0.589881,-7.929160,0.589881,11.533599,13.082673,0.000000,1,0.030926
257.482684,-2.080000,-1.163553,0.053656,nan,-37.134106,-0.962971,0.313204,-7.929160,0.313204,11.186801,12.350354,0.000000,1,0.916447
257.687694,-2.220000,-1.197121,-0.079032,nan,-10.925547,1.426844,-4.224910,-10.364696,-4.224910,7.518251,8.715372,2.933967,1,1.022879
257.886705,-2.260000,-1.416804,-0.342601,nan,-11.429318,4.405474,-0.342601,-9.938581,-0.342601,7.495659,8.912462,3.055021,1,0.843196
258.084502,-2.070000,-1.442341,-0.650893,nan,-12.997851,5.310998,-0.650893,-12.792249,-0.650893,7.948733,9.391074,3.506740,1,0.627659
258.281397,-2.230000,-0.800436,-0.709718,nan,-43.636696,7.682111,-3.612044,-7.255816,-3.612044,2.552770,3.353206,0.065406,1,1.429564
258.481444,-4.460000,-0.636790,-0.991746,nan,-15.806761,8.358847,-0.847560,-7.255816,-0.847560,3.336766,3.973556,5.576171,1,3.823210
258.687029,-5.770000,-1.345289,-1.440906,nan,-26.195547,8.832053,-4.624162,-7.958138,-4.624162,0.471759,1.817048,0.042564,1,4.424711
258.885654,-5.560000,-0.867721,-1.576069,nan,-19.991959,7.660327,-5.488876,-9.782019,-5.488876,0.564591,1.432312,0.391764,1,4.692279
259.081821,-3.630000,0.026338,-1.290814,nan,0.754284,4.522469,-1.290814,-9.782019,-1.290814,4.607064,4.580726,2.017792,1,3.656338
259.282119,-1.930000,-1.122301,-1.149594,nan,3.626806,0.610071,-5.119718,-9.925309,-5.119718,7.328848,8.451149,3.734573,1,0.807699
259.481485,-1.950000,-2.920616,-0.923634,nan,11.514939,-0.282316,-0.912173,-8.213354,-0.912173,8.988184,11.908800,0.805245,1,-0.970616
259.681494,-2.800000,-2.555727,-0.916910,nan,-10.744127,-2.205122,-0.916910,-6.398164,-0.916910,6.036469,8.592196,6.412108,1,0.244273
259.884501,-3.080000,-3.051619,-0.899523,nan,13.931190,-2.968529,-0.899523,-3.928830,-0.899523,8.747967,11.799585,0.535572,1,0.028381
260.086507,-3.190000,-2.972239,-1.461990,nan,5.463696,-2.495678,-3.065247,-4.008142,-3.065247,8.746378,11.718616,0.839642,1,0.217761
260.283492,-3.020000,-2.275569,-1.896930,nan,9.124047,0.397079,-4.099081,-5.505378,-4.099081,8.726359,11.001928,0.275940,1,0.744431
260.481519,-2.810000,-0.790936,-2.179407,nan,-15.775902,2.657552,-2.179407,-11.797219,-2.179407,5.460479,6.251415,5.501515,1,2.019064
260.681469,-1.920000,0.593759,-2.600599,nan,-11.225317,5.495382,-2.600599,-10.800715,-2.600599,7.170653,6.576894,3.784574,1,2.513759
260.883488,-1.160000,0.396222,-2.291420,nan,22.088152,6.902532,-2.291420,-12.302452,-2.291420,9.888246,9.492023,0.038132,1,1.556222
261.082094,-0.760000,0.228447,-1.336436,nan,18.338266,4.088925,-6.056450,-11.800035,-6.056450,10.475854,10.247407,0.084670,1,0.988447
261.281682,0.020000,0.105222,-0.270233,nan,6.261844,-1.233970,-0.270233,-10.870510,-0.270233,10.420051,10.314828,2.240987,1,0.085222
261.484504,-0.680000,-0.811714,-0.183942,nan,3.587172,-5.519817,-0.183942,-7.021112,-0.183942,10.511763,11.323476,1.323886,1,-0.131714
261.681402,-1.310000,-1.566758,-0.203104,nan,-13.746318,-7.766111,0.088863,0.729917,0.088863,8.451760,10.018518,5.953886,1,-0.256758
261.883519,-2.080000,-2.605815,-0.517452,nan,4.351233,-7.223573,-0.517452,-1.663997,-0.517452,8.654434,11.260250,3.156201,1,-0.525815
262.081406,-2.500000,-1.946868,-0.440122,nan,22.129433,-3.914250,-0.440122,-3.650597,-0.440122,11.073342,13.020210,1.474963,1,0.553132
262.283663,-2.290000,-0.416008,-0.525154,nan,4.938213,-0.902328,-0.525154,-3.650597,-0.525154,9.292672,9.708680,1.442039,1,1.873992
262.484754,-1.880000,0.700417,-0.837311,nan,-12.456392,-2.081040,-0.751235,-4.847255,-0.751235,8.565780,7.865363,4.594855,1,2.580417
262.683538,-1.170000,0.383040,-0.447541,nan,-11.021938,-2.374817,-1.377137,-2.323990,-1.377137,8.114909,7.731870,5.279053,1,1.553040
262.883478,-0.480000,0.794466,-0.426253,nan,3.727942,-4.395402,-1.766347,-3.350235,-1.766347,10.862013,10.067547,2.827992,1,1.274466
263.089765,0.020000,0.969182,-0.403274,nan,1.259903,-4.723097,-0.403274,-4.664007,-0.403274,10.787742,9.818560,3.893357,1,0.949182
263.282773,0.200000,1.097726,-0.354001,nan,-7.032755,-6.104397,-0.354001,-7.343943,-0.354001,9.802725,8.704999,6.325953,1,0.897726
263.481459,0.190000,1.418964,-0.276977,nan,-2.490968,-4.716715,-0.276977,-4.172074,-0.276977,11.614436,10.195473,2.231344,1,1.228964
263.681439,-0.190000,0.840275,-0.388471,nan,4.804760,-3.075152,-0.388471,-7.419981,-0.388471,11.439245,10.598970,1.100481,1,1.030275
263.888649,-0.510000,0.537437,-0.263517,nan,-5.712046,-1.250990,-1.341287,-2.694424,-1.341287,9.266020,8.728582,6.110061,1,1.047437
264.082405,-0.380000,0.440493,0.164663,nan,-5.615147,-0.393050,0.164663,-2.694424,0.164663,9.161997,8.721503,5.065942,1,0.820493
264.281746,-0.800000,0.169612,0.331150,nan,-7.802011,-1.441546,0.331150,-5.546344,0.331150,9.067917,8.898305,4.494792,1,0.969612
264.485754,-1.790000,-1.366490,0.179935,nan,13.292109,1.362059,0.179935,-5.546344,0.179935,9.460846,10.827336,2.143443,1,0.423510
264.695509,-1.420000,-0.800047,0.499188,nan,-4.768108,-1.364463,-2.304393,-7.008952,-2.304393,9.559364,10.359411,3.563455,1,0.619953
264.895507,-0.650000,-0.288883,0.487846,nan,-6.497822,-1.777461,0.487846,-6.136909,0.487846,8.342113,8.630997,6.706100,1,0.361116
265.086474,-0.470000,-0.260638,0.315589,nan,8.586188,-0.392788,0.315589,-6.000347,0.315589,10.699259,10.959897,2.612232,1,0.209362
265.282754,-0.280000,0.005074,0.267468,nan,1.752092,-0.091391,0.267468,-2.860276,0.267468,10.434328,10.429255,3.256194,1,0.285074
265.482065,-0.390000,1.069991,0.365658,nan,11.885067,0.446374,0.151404,-1.897728,0.151404,11.653432,10.583441,1.319509,1,1.459991
265.681502,-0.690000,1.037947,0.423962,nan,2.602051,1.597092,0.423962,-2.592775,0.423962,9.785192,8.747244,2.833641,1,1.727947
265.889635,-1.080000,0.556259,0.199152,nan,-6.507923,4.321323,0.199152,-5.886723,0.199152,8.503125,7.946866,5.293012,1,1.636259
266.084636,-1.640000,-0.945872,0.377442,nan,-5.312497,6.227881,0.377442,-13.768824,0.377442,8.344330,9.290202,4.069543,1,0.694128
266.287490,-2.240000,-3.582039,0.558787,nan,-21.596781,6.233449,0.558787,-15.482653,0.558787,3.824602,7.406641,3.255334,1,-1.342039
266.486644,-3.730000,-3.881699,0.467428,nan,-1.974542,3.583434,-5.163950,-14.078445,-5.163950,4.474913,8.356612,6.603482,1,-0.151699
266.682615,-4.480000,-4.927579,-0.009888,nan,13.022556,4.048203,-0.009888,-14.078445,-0.009888,6.969301,11.896880,1.135490,1,-0.447579
266.881392,-6.010000,-6.094028,-0.885598,nan,-4.411131,7.440490,-0.885598,-14.078445,-0.885598,1.978688,8.072716,6.422605,1,-0.084028
267.082147,-8.550000,-7.039112,-1.385716,nan,9.502246,11.208168,-1.385716,-14.078445,-1.385716,0.268042,7.307154,3.722210,1,1.510888
267.281395,-10.890000,-8.188456,-2.027503,nan,15.163285,12.361869,-2.027503,-14.078445,-2.027503,-0.554871,7.633584,0.616925,1,2.701545
267.484651,-12.470000,-9.543276,-2.946106,nan,3.461738,12.850132,-2.705314,-14.193972,-2.705314,-3.999113,5.544163,4.030049,1,2.926724
267.682150,-13.600000,-10.133936,-3.768421,nan,-2.746567,11.761303,-3.768421,-12.283916,-3.768421,-5.840874,4.293062,2.513044,1,3.466064
267.884768,-14.560000,-11.009811,-4.677849,nan,6.134770,11.627128,-4.677849,-11.265999,-4.677849,-6.376173,4.633638,2.405404,1,3.550189
268.082746,-15.740000,-11.531012,-5.804492,nan,-27.967625,10.057677,-5.804492,-7.599802,-5.804492,-11.957611,-0.426600,0.115885,1,4.208988
268.286496,-17.250000,-11.935466,-6.868559,nan,-30.568430,9.824208,-6.868559,-9.362224,-6.868559,-12.252679,-0.317213,6.854099,1,5.314534
268.482980,-18.320000,-11.832161,-7.613885,nan,-27.419802,8.731636,-7.613885,-10.995590,-7.613885,-14.682685,-2.850524,5.175813,1,6.487839
268.681388,-19.230000,-13.475043,-9.134455,nan,-19.382107,5.123324,-13.077751,-9.858242,-13.077751,-15.229630,-1.754586,7.442248,1,5.754956
268.882217,-20.330000,-13.140375,-9.928913,nan,-37.823120,2.219792,-9.928913,-8.312402,-9.928913,-19.501545,-6.361170,5.090195,1,7.189625
269.081393,-21.190001,-13.435471,-10.924354,nan,-26.655409,-0.482262,-10.924354,-5.230003,-10.924354,-18.340988,-4.905518,8.284822,1,7.754530
269.282559,-21.820000,-13.996138,-11.695635,nan,-13.013211,-3.506072,-11.695635,-6.640415,-11.695635,-18.298124,-4.301987,4.974593,1,7.823862
269.498740,-22.340000,-14.763361,-12.485773,nan,2.229250,-6.411072,-16.855440,-11.132020,-16.855440,-16.238276,-1.474915,9.953515,1,7.576639
269.685498,-22.549999,-14.407404,-14.042623,nan,-3.170337,-7.998420,-14.042623,-11.132020,-14.042623,-17.505632,-3.098228,1.704498,1,8.142595
269.886493,-22.680000,-15.694367,-15.234734,nan,-17.428083,-8.232906,-17.854387,-6.549136,-17.854387,-18.169012,-2.474645,6.406107,1,6.985633
270.083482,-23.139999,-17.128458,-15.996068,nan,-8.696057,-7.896111,-18.710047,-6.784947,-18.710047,-17.951241,-0.822783,5.954760,1,6.011541
270.284484,-23.080000,-16.469114,-16.315834,nan,-16.871353,-6.856854,-16.315834,-7.223003,-16.315834,-20.073772,-3.604658,6.558882,1,6.610886
270.484497,-22.969999,-16.495733,-16.146210,nan,-25.750370,-7.665922,-16.576931,-4.192079,-16.576931,-20.700583,-4.204849,5.927633,1,6.474266
270.685637,-24.040001,-17.374010,-17.228659,nan,-29.665451,-7.163522,-17.228659,-5.846002,-17.228659,-22.060387,-4.686377,8.611998,1,6.665991
270.882318,-25.330000,-19.223913,-18.343573,nan,-23.451637,-6.062877,-18.343573,-9.454253,-18.343573,-22.665995,-3.442081,9.741816,1,6.106087
271.081405,-25.920000,-20.630264,-19.181324,nan,-22.847416,-5.567383,-19.181324,-12.011159,-19.181324,-23.470816,-2.840551,11.725275,1,5.289736
271.281389,-25.559999,-22.005255,-19.347956,nan,-47.900234,-6.829340,-24.873682,-13.814314,-24.873682,-26.167164,-4.161909,8.281342,1,3.554745
271.512322,-25.629999,-21.439632,-19.700869,nan,-31.774736,-10.091211,-20.030855,-6.611738,-20.030855,-24.645792,-3.206160,8.313795,1,4.190367
271.684786,-25.100000,-21.245226,-21.234318,nan,-33.347878,-14.394976,-21.234318,-8.248589,-21.234318,-23.782005,-2.536779,7.587351,1,3.854774
271.885520,-25.000000,-21.066061,-21.467072,nan,-38.025841,-15.700469,-21.467072,-8.466593,-21.467072,-25.160395,-4.094334,5.133278,1,3.933939
272.081498,-24.870001,-19.674961,-21.909006,nan,-42.093658,-15.443966,-21.909006,-1.550838,-21.909006,-23.593170,-3.918209,10.818502,1,5.195040
272.281384,-24.650000,-19.966467,-21.940554,nan,-34.498474,-14.139516,-22.457760,-1.293014,-22.457760,-24.588301,-4.621834,6.895247,1,4.683533
272.523999,-24.549999,-19.957258,-22.368446,nan,-26.417782,-10.684833,-21.764128,-1.293014,-21.764128,-23.014568,-3.057310,9.499992,1,4.592741
272.699524,-24.580000,-20.572990,-22.444719,nan,-38.224129,-9.602702,-22.444719,-1.293014,-22.444719,-24.332716,-3.759726,9.583841,1,4.007010
272.886817,-24.549999,-21.494579,-22.494856,nan,-38.505539,-10.163864,-22.462751,0.080261,-22.462751,-25.191925,-3.697346,6.703619,1,3.055420
273.088705,-24.620001,-21.778574,-22.619581,nan,-29.672159,-11.557670,-22.619581,0.976974,-22.619581,-24.408981,-2.630407,7.334682,1,2.841427
273.283572,-24.400000,-22.951542,-22.626657,nan,-27.770956,-12.322203,-22.626657,0.976974,-22.626657,-23.420538,-0.468996,8.597658,1,1.448458
273.537489,-23.730000,-22.619446,-22.536015,nan,-35.582420,-16.161831,-22.371069,0.215080,-22.371069,-23.708872,-1.089426,8.058594,1,1.110554
273.681384,-22.639999,-22.023451,-22.621716,nan,-27.438934,-19.933588,-22.880634,-0.647298,-22.880634,-20.844513,1.178938,9.436989,1,0.616549
273.883560,-21.740000,-22.387192,-22.523102,nan,-34.262486,-21.730755,-22.523102,-2.439898,-22.523102,-20.963688,1.423504,6.410446,1,-0.647192
274.086659,-21.549999,-23.452501,-22.363134,nan,-30.306681,-19.851652,-22.363134,-2.439898,-22.363134,-20.105047,3.347454,6.892851,1,-1.902502
274.283488,-21.420000,-23.820288,-21.834021,nan,-27.768698,-18.885513,-26.125954,-10.729834,-26.125952,-21.344856,2.475431,5.927038,1,-2.400288
274.528527,-21.059999,-25.062529,-20.508524,nan,-16.562189,-18.241064,-25.909981,-10.161776,-25.909979,-18.814623,6.247906,7.392309,1,-4.002529
274.694512,-21.280001,-24.748562,-21.833494,nan,-18.165455,-18.362225,-25.255728,-8.555585,-25.255728,-18.793108,5.955454,6.962926,1,-3.468561
274.887540,-21.299999,-24.381498,-21.492229,nan,-20.025387,-17.786289,-21.492229,-9.826716,-21.492229,-18.620378,5.761120,8.378656,1,-3.081499
275.084470,-21.480000,-25.738312,-21.282026,nan,-12.406744,-17.289265,-21.282026,-10.444758,-21.282026,-19.039862,6.698450,7.251689,1,-4.258312
275.288760,-21.879999,-24.506851,-21.217190,nan,-19.466717,-16.818840,-21.217190,-10.444758,-21.217190,-18.292603,6.214249,9.574916,1,-2.626852
275.543983,-22.090000,-24.968599,-20.806581,nan,-25.145338,-16.508474,-23.002337,-5.871038,-23.002337,-19.443598,5.525002,7.284394,1,-2.878599
275.684653,-21.760000,-25.052282,-20.839184,nan,-25.193647,-14.340969,-20.839184,-5.871038,-20.839184,-20.011242,5.041040,6.693892,1,-3.292282
275.881388,-21.420000,-25.118303,-20.946224,nan,-23.402840,-14.934896,-20.946224,-2.546491,-20.946224,-18.183847,6.934456,8.192670,1,-3.698303
276.083655,-21.010000,-23.077065,-20.813211,nan,-23.270098,-14.444723,-20.813211,-0.107596,-20.813211,-18.397554,4.679510,6.583927,1,-2.067064
276.282293,-20.639999,-22.099464,-20.582737,nan,-32.549870,-15.040769,-20.582737,-3.772664,-20.582737,-18.496305,3.603159,7.250269,1,-1.459465
276.483544,-20.290001,-22.282959,-19.976812,nan,-28.048998,-15.715620,-20.658754,-4.958168,-20.658754,-17.727161,4.555798,8.456782,1,-1.992958
276.688641,-20.139999,-22.742878,-20.403429,nan,-17.190651,-14.679276,-22.157810,-4.385955,-22.157810,-16.889103,5.853775,7.155867,1,-2.602879
276.882228,-20.000000,-22.891550,-20.452761,nan,-16.408260,-15.220427,-20.452761,-4.810669,-20.452761,-16.773590,6.117960,6.941511,1,-2.891550
277.084785,-19.820000,-23.239397,-20.051262,nan,-27.569290,-15.658774,-21.411354,-3.400232,-21.411354,-15.809759,7.429638,9.694943,1,-3.419397
277.288449,-20.190001,-23.906937,-20.087206,nan,-19.506090,-16.927397,-20.087206,-3.885812,-20.087206,-16.928411,6.978525,6.352741,1,-3.716936
277.488519,-20.610001,-24.248493,-19.374435,nan,-25.772738,-18.155403,-21.936213,-4.084531,-21.936213,-16.740055,7.508438,8.076613,1,-3.638493
277.682115,-21.090000,-25.287422,-19.977262,nan,-25.178120,-17.776661,-19.977262,-2.748463,-19.977262,-16.957304,8.330118,9.358372,1,-4.197422
277.881685,-21.129999,-25.366899,-20.045443,nan,-31.078638,-15.377205,-20.491167,-1.114311,-20.491167,-17.432014,7.934885,8.113292,1,-4.236900
278.086661,-21.559999,-24.784807,-20.271812,nan,-8.427642,-14.820367,-20.271812,-0.562808,-20.271812,-17.606209,7.178598,7.281631,1,-3.224808
278.282197,-22.010000,-25.012274,-20.130039,nan,-10.068693,-13.908536,-20.130039,-0.028352,-20.130039,-18.196451,6.815823,7.294429,1,-3.002274
278.482238,-22.420000,-24.483532,-20.064468,nan,-18.122829,-11.623814,-20.064468,-3.230697,-20.064468,-19.592670,4.890862,5.274118,1,-2.063532
278.685513,-22.690001,-23.981157,-20.192303,nan,-3.643401,-10.398566,-21.086792,-2.236225,-21.086792,-18.396181,5.584976,6.605812,1,-1.291157
278.881783,-22.690001,-24.819450,-20.285315,nan,-9.070131,-9.638552,-20.285315,-6.492524,-20.285315,-19.296598,5.522852,6.252968,1,-2.129450
279.081511,-23.200001,-25.288502,-20.392900,nan,-13.359293,-8.869651,-23.383228,-7.475819,-23.383228,-19.573139,5.715363,7.777765,1,-2.088501
279.281487,-23.570000,-24.461605,-20.001547,nan,-25.179058,-9.782689,-21.637800,-4.090632,-21.637800,-20.882845,3.578760,6.366301,1,-0.891605
279.484723,-22.850000,-22.872505,-19.747234,nan,-23.077435,-13.224153,-20.167107,-0.571241,-20.167107,-19.293381,3.579124,6.063002,1,-0.022505
279.688663,-21.090000,-22.123774,-19.861139,nan,-11.543949,-16.374680,-19.861139,1.075141,-19.861139,-17.155956,4.967817,6.113143,1,-1.033773
279.881624,-19.760000,-20.840120,-19.791149,nan,-8.760901,-18.762615,-19.791149,-2.147380,-19.791149,-14.636831,6.203289,8.613639,1,-1.080120
280.081514,-18.590000,-20.271143,-19.490898,nan,-17.715057,-19.732849,-21.680048,-5.472874,-21.680048,-13.701106,6.570037,8.776583,1,-1.681143
280.283552,-16.660000,-18.569870,-18.939199,nan,-10.251721,-21.501253,-18.939199,-6.282187,-18.939199,-11.491516,7.078354,8.152623,1,-1.909870
280.499516,-14.260000,-17.811085,-18.652514,nan,-12.396064,-21.876795,-22.568159,-9.789113,-22.568159,-9.287666,8.523418,6.675337,1,-3.551085
280.690508,-11.970000,-17.325577,-17.834024,nan,-19.010592,-22.435825,-17.589468,-9.339479,-17.589468,-7.349005,9.976572,6.097913,1,-5.355577
280.885650,-9.040000,-14.335967,-16.734661,nan,-18.318119,-24.985401,-16.734661,-7.429709,-16.734661,-3.616429,10.719538,6.794261,1,-5.295967
281.083511,-6.630000,-13.530197,-15.390450,nan,-18.084915,-25.168076,-18.600307,-8.024640,-18.600307,-0.520617,13.009581,7.274527,1,-6.900197
281.281411,-5.190000,-12.158772,-14.874318,nan,-7.971207,-24.498116,-14.874318,-5.697607,-14.874318,1.482578,13.641350,6.964098,1,-6.968772
281.482141,-4.020000,-12.558004,-12.997979,nan,-8.467292,-23.292171,-16.028582,-5.532395,-16.028582,1.081363,13.639368,3.886256,1,-8.538004
281.698794,-3.280000,-13.214968,-12.073428,nan,-1.399060,-20.825897,-14.597733,-6.310761,-14.597733,3.086417,16.301384,4.671497,1,-9.934968
281.884483,-3.300000,-13.449745,-10.955874,nan,4.767467,-19.607014,-13.690465,-6.836475,-13.690465,3.331018,16.780764,4.697624,1,-10.149745
