time_s,g5_pitch,ahrs_pitch,accel_pitch,g5_slip_raw,raw_accel_pitch,raw_pitch_gyro_deg_sec,gps_longitudinal_accel_mps2,accel_magnitude_mps2,accel_sample_accepted,accel_sample_age_ms,gps_longitudinal_compensation_valid,error
563.284612,-5.960000,-10.230449,-11.365712,nan,-11.365712,-17.786259,-0.466559,20.770662,0,207,0,-4.270449
563.481533,-5.960000,-11.459201,-12.476006,nan,-12.476006,11.511451,-0.466559,16.055975,0,83,0,-5.499201
563.679533,-5.940000,-11.115784,-14.777567,nan,-14.777567,2.534351,-0.737930,11.799423,0,80,0,-5.175784
563.882593,-5.860000,-11.020260,-12.835172,nan,-12.835172,27.099237,-0.628775,10.655235,1,12,0,-5.160260
564.082831,-5.700000,-11.323462,-13.196362,nan,-13.196362,-10.664123,-0.775874,20.490408,0,38,0,-5.623463
564.282567,-5.720000,-10.927368,-12.372429,nan,-12.372429,-6.503817,-0.656587,17.713736,0,23,0,-5.207368
564.479814,-5.870000,-9.851111,-12.372429,nan,-12.372429,-8.709924,-0.377201,11.836811,0,227,0,-3.981112
564.684510,-5.990000,-10.941445,-7.735700,nan,-7.735700,-3.557252,-0.682184,14.322024,0,25,0,-4.951446
564.882565,-5.990000,-11.075645,-11.802218,nan,-11.802218,-0.748092,-0.616166,9.751104,1,13,0,-5.085646
565.079747,-6.160000,-10.607499,-11.329335,nan,-11.329335,16.580153,-0.047079,14.852571,0,36,0,-4.447499
565.288504,-6.420000,-10.854364,-11.126170,nan,-11.126170,11.274809,-0.438804,7.011833,0,99,0,-4.434364
565.481500,-6.660000,-10.780600,-11.126170,nan,-11.126170,9.290076,-0.132339,19.555220,0,290,0,-4.120600
565.682476,-6.880000,-10.932543,-8.919493,nan,-8.919493,15.938931,-0.325283,9.521816,1,10,0,-4.052543
565.888507,-7.050000,-10.987568,-7.120731,nan,-7.120731,-18.206106,-0.209137,12.384371,0,157,0,-3.937568
566.083502,-7.250000,-11.331589,-9.930268,nan,-9.930268,-6.473282,-0.286078,17.115629,0,27,0,-4.081589
566.279782,-7.360000,-11.131587,-16.003397,nan,-16.003397,4.618320,-0.380946,14.924764,0,26,0,-3.771587
566.480489,-7.200000,-11.921159,-12.978060,nan,-12.978060,-23.625954,-0.007024,19.769712,0,75,0,-4.721159
566.680611,-7.160000,-10.555299,-13.815068,nan,-13.815068,0.458015,-0.069532,16.532158,0,62,0,-3.395299
566.884724,-7.060000,-10.514699,-17.487158,nan,-17.487158,-9.770992,-0.540417,10.260277,1,13,0,-3.454699
567.079674,-6.890000,-9.101744,-17.970179,nan,-17.970179,-11.755725,-0.385852,17.572895,0,32,0,-2.211744
567.281479,-6.890000,-8.339661,-19.052465,nan,-19.052465,-1.366412,-0.142611,13.190240,0,122,0,-1.449661
567.479502,-7.060000,-8.267724,-13.155861,nan,-13.155861,-16.129770,-0.109521,8.853573,1,0,0,-1.207724
567.682641,-6.590000,-8.344700,-15.884527,nan,-14.933960,-0.694656,0.149066,8.571891,1,9,1,-1.754700
567.884495,-6.480000,-7.930032,-13.002460,nan,-12.040391,-1.305344,0.169811,12.804211,0,121,0,-1.450032
568.081712,-6.580000,-7.881369,-10.933352,nan,-10.545103,10.755725,-0.378703,15.416383,0,55,0,-1.301369
568.286641,-6.680000,-9.118499,-10.195003,nan,-8.513737,-14.572519,-0.091584,6.383319,0,106,0,-2.438499
568.486724,-6.690000,-8.388422,-6.216861,nan,-8.511355,-16.709923,-0.344685,16.418451,0,74,0,-1.698422
568.681600,-6.710000,-7.642114,-6.279898,nan,-6.131377,2.778626,-0.227063,18.565048,0,76,0,-0.932114
568.881728,-6.570000,-7.498889,-10.342815,nan,-10.018162,-15.015267,-0.474597,5.449880,0,62,0,-0.928889
569.090504,-6.450000,-7.168277,-7.600802,nan,-8.144477,-21.961832,-0.086134,11.074508,1,11,1,-0.718277
569.292554,-6.590000,-6.617054,-8.780599,nan,-8.976607,12.061069,-0.464419,21.202211,0,27,0,-0.027053
569.479745,-6.770000,-7.342545,-12.248064,nan,-15.340417,20.259542,0.210477,6.115625,0,118,0,-0.572545
569.693590,-6.660000,-7.711962,-9.857372,nan,-10.140059,-2.557252,-0.176512,12.215135,0,88,0,-1.051962
569.933691,-6.470000,-6.553983,-9.857372,nan,-10.140059,-12.366412,-0.025860,15.440603,0,150,0,-0.083983
570.084704,-6.300000,-6.236308,-9.857372,nan,-10.140059,-17.946566,0.061964,12.057724,0,101,0,0.063693
570.286507,-6.100000,-5.392997,-9.857372,nan,-10.140059,3.015267,-0.211198,5.957291,0,73,0,0.707003
570.481499,-5.940000,-5.144904,-9.857372,nan,-10.140059,-21.740458,-0.211198,14.730226,0,68,0,0.795096
570.681732,-5.820000,-4.909091,-9.857372,nan,-10.140059,5.847328,-0.269622,15.030619,0,56,0,0.910909
570.906885,-5.770000,-5.727473,-12.113446,nan,-14.033066,23.458015,0.003026,3.527663,0,133,0,0.042527
571.082808,-5.760000,-4.951361,-15.092858,nan,-16.576399,17.847328,-0.286907,13.534452,0,32,0,0.808639
571.280595,-5.700000,-5.622100,-15.092858,nan,-16.576399,0.419847,-0.151240,5.956932,0,238,0,0.077900
571.487414,-5.640000,-5.277427,-10.867696,nan,-11.974846,-7.145038,-0.163732,9.003415,1,10,1,0.362573
571.680496,-5.650000,-5.227842,-8.074413,nan,-9.857244,13.045801,-0.104367,11.770575,0,66,0,0.422158
571.912434,-5.730000,-5.413635,-6.265603,nan,-8.427078,-13.251908,-0.317811,8.465535,1,58,1,0.316365
572.081515,-5.850000,-6.006976,-6.174648,nan,-7.911049,25.969465,0.277883,13.698699,0,81,0,-0.156976
572.279676,-5.980000,-6.325618,-2.116750,nan,-6.227188,14.992367,-0.144871,11.673680,0,58,0,-0.345618
572.490663,-6.080000,-7.579813,-7.591859,nan,-7.560375,-14.954199,0.004596,7.543614,0,54,0,-1.499813
572.680626,-6.240000,-6.903567,-2.825933,nan,-4.583520,10.763359,-0.229170,14.691394,0,77,0,-0.663567
572.934476,-6.360000,-7.386609,-2.463079,nan,-4.085227,-7.419847,-0.244728,10.063188,1,56,1,-1.026609
573.079412,-6.280000,-6.910052,-6.044981,nan,-6.383644,9.450381,-0.332037,19.417736,0,34,0,-0.630052
573.281496,-6.150000,-7.161719,-4.292347,nan,-6.515008,1.816794,-0.148355,6.457691,0,196,0,-1.011719
573.490198,-6.120000,-7.256052,-7.838251,nan,-7.541504,-12.099236,0.043272,8.549351,1,8,1,-1.136052
573.679512,-6.110000,-6.986125,-7.838251,nan,-7.541504,11.412213,-0.150439,9.667795,1,8,0,-0.876124
573.879500,-6.080000,-7.332482,-7.838251,nan,-7.541504,-6.587786,-0.115198,11.931421,0,32,0,-1.252482
574.094509,-6.120000,-6.741536,-7.838251,nan,-7.541504,-1.267176,-0.129579,16.067551,0,250,0,-0.621536
574.282479,-6.130000,-6.971795,-9.708624,nan,-10.552781,5.038168,-0.073764,14.025694,0,29,0,-0.841795
574.480497,-6.200000,-7.466709,-7.928252,nan,-8.415217,1.465649,-0.073764,4.945280,0,37,0,-1.266709
574.682496,-6.350000,-7.072543,-7.852340,nan,-8.327801,-13.038168,-0.072035,7.591035,0,66,0,-0.722543
574.888761,-6.380000,-6.913920,-6.595644,nan,-7.254179,-0.320611,-0.099357,10.346158,1,11,1,-0.533920
575.081194,-6.400000,-6.355391,-9.552587,nan,-10.267720,-1.351145,-0.106302,10.513638,1,10,1,0.044609
575.288508,-6.370000,-5.205664,-9.552587,nan,-10.267720,-11.412213,-0.070796,6.447106,0,28,0,1.164336
575.483511,-6.350000,-4.111301,-9.552587,nan,-10.267720,4.664122,-0.126628,8.266352,0,31,0,2.238699
575.679477,-6.330000,-4.610364,-9.552587,nan,-10.267720,25.312977,-0.096818,10.654371,1,10,0,1.719635
575.886651,-6.290000,-4.978930,-9.552587,nan,-10.267720,-9.106871,0.168494,3.720038,0,43,0,1.311069
576.080637,-6.250000,-5.244070,-9.552587,nan,-10.267720,11.244275,-0.143452,12.451313,0,20,0,1.005930
576.279420,-6.260000,-4.884333,-9.552587,nan,-10.267720,3.770992,-0.484224,5.721403,0,142,0,1.375667
576.484474,-6.270000,-5.526629,-8.854595,nan,-12.084251,-5.221374,0.229971,15.691343,0,136,0,0.743371
576.683510,-6.310000,-5.676353,-8.697414,nan,-9.826042,-7.114504,0.103131,11.773442,0,57,0,0.633647
576.885674,-6.470000,-5.827914,-9.660898,nan,-9.004598,9.198473,0.103131,17.991526,0,133,0,0.642086
577.080745,-6.570000,-5.223470,-10.585931,nan,-11.296446,-15.557252,-0.110925,5.036077,0,166,0,1.346530
577.289641,-6.530000,-4.293827,-15.112921,nan,-14.290483,6.053435,-0.100421,6.943671,0,35,0,2.236173
577.479484,-6.490000,-4.333430,-11.851812,nan,-12.509830,9.580153,-0.103902,13.837264,0,78,0,2.156569
577.679711,-6.600000,-4.864876,-7.692906,nan,-8.378321,-6.358778,0.122430,12.463678,0,32,0,1.735124
577.879557,-6.660000,-4.730532,-7.253998,nan,-6.238701,-14.793893,0.154009,11.898940,0,96,0,1.929468
578.087506,-6.680000,-4.167751,-7.577291,nan,-7.652407,3.977099,-0.011396,2.722008,0,31,0,2.512249
578.281499,-6.770000,-4.311584,-10.093443,nan,-9.136691,-10.282443,0.145212,14.026313,0,96,0,2.458416
578.489643,-6.820000,-5.022012,-14.332929,nan,-14.268031,7.183206,0.009923,7.405580,0,36,0,1.797988
578.682488,-6.850000,-4.721884,-14.332929,nan,-14.268031,25.908398,-0.024502,7.015328,0,228,0,2.128116
578.880609,-6.760000,-5.175210,-11.581648,nan,-11.743261,-8.465649,0.296437,5.394219,0,123,0,1.584791
579.082481,-6.560000,-5.243910,-7.565321,nan,-7.226959,19.610687,0.053044,7.357946,0,56,0,1.316090
579.279503,-6.540000,-5.528384,-5.201714,nan,-4.822374,8.053435,0.059567,10.886459,1,0,1,1.011616
579.486506,-6.530000,-5.366759,-9.347702,nan,-8.954763,-2.755725,0.054931,8.969970,1,9,0,1.163241
579.682496,-6.380000,-4.747004,-9.347702,nan,-8.954763,-9.167939,-0.100008,9.750066,1,11,0,1.632997
579.879424,-6.480000,-4.655940,-11.269864,nan,-8.775691,2.877863,0.372979,8.133114,0,32,0,1.824060
580.086648,-6.660000,-5.069600,-11.782175,nan,-11.042046,-3.671756,0.110928,13.625480,0,19,0,1.590400
580.280603,-6.630000,-5.559415,-10.801216,nan,-10.068712,-5.290076,-0.064225,7.089403,0,153,0,1.070585
580.481753,-6.500000,-5.500168,-11.714222,nan,-10.701454,-16.587786,0.153586,11.051234,1,11,1,0.999832
580.679721,-6.430000,-4.668631,-13.077254,nan,-12.077052,-17.931297,0.020720,18.734837,0,62,0,1.761369
580.889700,-6.430000,-5.262093,-10.480490,nan,-9.846187,-19.061069,0.097369,10.680283,1,10,1,1.167907
581.082483,-6.440000,-5.333910,-10.480490,nan,-9.846187,-8.091603,0.204484,11.805931,0,198,0,1.106090
581.280846,-6.420000,-5.362348,-10.992735,nan,-9.731756,16.694656,0.191621,9.663445,1,12,1,1.057652
581.479715,-6.370000,-5.826347,-4.529638,nan,-5.273437,0.763359,-0.113127,16.452499,0,24,0,0.543653
581.685718,-6.340000,-5.791602,-10.226673,nan,-10.168249,-0.954198,0.009009,9.175352,1,2,1,0.548398
581.882498,-6.340000,-6.404589,-10.052342,nan,-10.040333,2.770992,0.067236,8.124516,0,33,0,-0.064589
582.079518,-6.280000,-5.815155,-12.760913,nan,-12.507359,4.977099,0.040476,9.608139,1,15,1,0.464845
582.279713,-6.230000,-5.459978,-13.715197,nan,-13.459359,-17.137405,0.195490,13.095422,0,139,0,0.770022
582.479492,-6.190000,-4.863533,-15.262515,nan,-15.248322,-0.358779,0.002314,3.407840,0,63,0,1.326467
582.689641,-6.150000,-4.231270,-17.162300,nan,-16.643644,-2.694656,0.063643,7.384746,0,54,0,1.918730
582.884494,-6.130000,-4.553256,-13.167792,nan,-14.834725,1.473282,-0.051898,21.526299,0,37,0,1.576745
583.080582,-6.100000,-4.413637,-18.921381,nan,-16.812775,5.984733,-0.057765,4.517576,0,75,0,1.686363
583.282503,-6.060000,-3.644930,-18.921381,nan,-16.812775,-22.755726,-0.159834,16.298655,0,282,0,2.415070
583.489030,-6.110000,-4.433006,-14.705177,nan,-13.587749,-10.503817,0.174510,10.624834,1,11,1,1.676994
583.682480,-6.160000,-4.777940,-12.020998,nan,-13.886599,-14.877863,-0.276447,8.480183,1,0,1,1.382060
583.892506,-6.130000,-4.227911,-17.289534,nan,-15.444285,-17.114504,0.277925,3.593157,0,34,0,1.902090
584.113136,-6.070000,-3.524899,-17.289534,nan,-15.444285,-6.167939,-0.034347,5.279171,0,270,0,2.545101
584.287507,-6.000000,-3.657882,-15.151736,nan,-15.381972,-3.137405,0.061901,15.901865,0,100,0,2.342118
584.483511,-5.950000,-3.890533,-17.092735,nan,-16.683435,6.938931,0.156467,13.539073,0,60,0,2.059467
584.680481,-5.950000,-3.910389,-17.092735,nan,-16.683435,10.435115,-0.094314,11.672390,0,183,0,2.039611
584.879661,-5.940000,-3.738898,-11.100263,nan,-12.047132,0.900763,-0.144865,3.404636,0,31,0,2.201102
585.079693,-6.020000,-4.055465,-13.436942,nan,-13.308867,-14.885496,0.020117,10.525057,1,63,1,1.964535
585.279681,-6.040000,-4.700832,-14.026235,nan,-13.975345,6.694656,0.008072,14.196260,0,78,0,1.339168
585.483351,-6.070000,-4.793300,-9.009487,nan,-9.404664,-7.519084,-0.061120,8.440255,1,0,1,1.276700
585.682494,-6.110000,-4.299882,-9.893001,nan,-10.659762,6.946565,0.135504,13.967157,0,82,0,1.810118
585.880479,-6.010000,-4.415635,-10.676825,nan,-10.925935,-0.580153,-0.039952,19.257549,0,57,0,1.594366
586.080928,-5.810000,-3.839113,-10.157966,nan,-9.748915,15.053435,0.064297,9.411641,1,56,1,1.970886
586.281606,-5.760000,-3.437434,-6.385923,nan,-8.681494,14.992367,-0.364157,10.869411,1,0,1,2.322566
586.479734,-5.680000,-3.697101,-15.698720,nan,-14.521700,-14.061069,0.190912,6.006153,0,29,0,1.982899
586.683511,-5.470000,-3.532294,-12.133083,nan,-12.112008,-15.908397,0.003363,10.942636,1,0,1,1.937706
586.881494,-5.420000,-3.232994,-10.889446,nan,-10.868418,5.488550,-0.311506,14.450972,0,81,0,2.187006
587.097890,-5.450000,-2.649590,-9.922185,nan,-10.595714,2.213740,-0.110174,11.116202,1,65,1,2.800410
587.282571,-5.500000,-2.437408,-7.973252,nan,-6.875087,11.091603,0.177820,8.740783,1,11,1,3.062592
587.480873,-5.500000,-2.512979,-7.568828,nan,-6.420630,-1.931298,-0.105933,2.692578,0,77,0,2.987021
587.679480,-5.470000,-3.369239,-7.174764,nan,-8.176864,7.862596,-0.157218,19.658161,0,37,0,2.100761
587.879778,-5.550000,-3.432567,-4.849011,nan,-5.395536,-22.908398,-0.086403,13.462424,0,13,0,2.117433
588.112938,-5.590000,-3.028458,-7.256873,nan,-7.154776,-7.541985,-0.087882,8.063701,0,79,0,2.561542
588.284857,-5.590000,-2.067694,-13.023341,nan,-13.588531,13.320611,-0.090592,16.618513,0,98,0,3.522306
588.480679,-5.600000,-2.529716,-11.510111,nan,-11.905202,-11.625955,-0.062222,15.119681,0,74,0,3.070284
588.691509,-5.600000,-1.572639,-9.933521,nan,-10.758894,-3.404580,-0.252230,16.200695,0,38,0,4.027361
588.884489,-5.620000,-1.681178,-9.866531,nan,-11.539271,6.160306,-0.077859,7.808713,0,119,0,3.938822
589.130668,-5.650000,-1.486943,-9.434248,nan,-9.931210,-20.763359,-0.071733,9.251145,1,63,1,4.163057
589.279977,-5.730000,-1.454097,-9.434248,nan,-9.931210,-14.091603,-0.194144,8.227905,0,194,0,4.275904
589.479576,-5.710000,-2.753802,-12.261264,nan,-11.884181,20.320610,0.059631,8.822899,1,0,1,2.956198
589.686506,-5.640000,-2.886170,-11.406732,nan,-11.033843,-19.198473,-0.142427,15.332295,0,97,0,2.753830
589.884503,-5.660000,-2.575992,-9.889200,nan,-10.066427,-10.832061,-0.028679,13.186869,0,70,0,3.084008
590.134293,-5.740000,-2.694764,-12.415252,nan,-14.275858,18.870230,-0.300956,8.809196,1,58,1,3.045236
590.280737,-5.770000,-3.446307,-12.401778,nan,-12.812413,-9.885496,-0.067267,10.179418,1,16,1,2.323693
590.481348,-5.770000,-4.306198,-12.102283,nan,-12.706652,24.900763,-0.097434,8.842433,1,5,1,1.463802
590.679764,-5.720000,-3.781203,-16.186354,nan,-13.686404,-16.099237,-0.143977,13.583009,0,75,0,1.938797
590.880504,-5.680000,-3.364863,-11.808107,nan,-10.924069,-5.587786,0.143606,10.170136,1,0,1,2.315137
591.080474,-5.690000,-3.885040,-8.425482,nan,-7.145583,19.938931,0.206588,12.884835,0,51,0,1.804960
591.289607,-5.740000,-3.800743,-11.429706,nan,-10.467051,3.671756,0.154236,9.507067,1,0,1,1.939257
591.481795,-5.710000,-4.284371,-4.510542,nan,-8.945584,8.290076,-0.707721,7.463888,0,56,0,1.425629
591.683640,-5.650000,-3.901770,-6.934978,nan,-7.853500,12.480916,-0.145582,11.272822,1,3,1,1.748230
591.880484,-5.650000,-4.048347,-4.178634,nan,-6.567627,-27.458015,0.013876,16.617414,0,37,0,1.601653
592.080737,-5.740000,-3.265340,-15.363439,nan,-13.792846,-28.175573,-0.306702,6.057124,0,57,0,2.474659
592.282494,-5.760000,-4.035742,-13.446203,nan,-15.464644,-2.786260,-0.514781,5.333213,0,147,0,1.724258
592.481495,-5.700000,-4.183167,-14.859504,nan,-14.076245,16.557251,0.119989,7.266296,0,35,0,1.516832
592.683732,-5.700000,-4.664561,-15.836934,nan,-15.915136,-0.198473,-0.012046,9.166397,1,4,1,1.035439
592.881599,-5.700000,-4.235289,-15.972886,nan,-16.403889,17.267176,-0.011199,12.349578,0,54,0,1.464711
593.083478,-5.660000,-4.974427,-14.536117,nan,-16.276436,-3.862595,-0.273110,13.999118,0,55,0,0.685573
593.282029,-5.610000,-4.866575,-13.196699,nan,-13.556428,-0.679389,-0.165383,8.025907,0,145,0,0.743425
593.481500,-5.630000,-5.198876,-13.196699,nan,-13.556428,-0.335878,-0.165383,16.502392,0,339,0,0.431124
