time_s,g5_pitch,ahrs_pitch,accel_pitch,error
294.884476,-10.420000,-8.058275,-22.503286,2.361725
295.081746,-10.400000,-7.817686,-18.569298,2.582314
295.281496,-10.470000,-8.321353,-14.767095,2.148647
295.485526,-10.600000,-7.736501,-11.741014,2.863500
295.687509,-10.640000,-7.701405,-11.726022,2.938595
295.886740,-10.610000,-7.771720,-11.726022,2.838280
296.082682,-10.570000,-6.895820,-18.014860,3.674180
296.283482,-10.590000,-7.983480,-16.698002,2.606520
296.481389,-10.480000,-8.420090,-12.008888,2.059910
296.683569,-10.430000,-7.825903,-12.008888,2.604097
296.881612,-10.510000,-7.849264,-12.008888,2.660736
297.087192,-10.720000,-9.546820,-12.008888,1.173181
297.282334,-10.910000,-10.103724,-12.008888,0.806275
297.482112,-10.950000,-10.200306,-12.008888,0.749694
297.686626,-10.920000,-9.288420,-12.008888,1.631580
297.882440,-10.870000,-8.867298,-12.008888,2.002702
298.083678,-10.790000,-9.891771,-12.008888,0.898229
298.285631,-10.730000,-9.098258,-12.008888,1.631742
298.482248,-10.560000,-7.933478,-12.008888,2.626523
298.682249,-10.470000,-7.161972,-12.008888,3.308029
298.884639,-10.420000,-7.491987,-11.031152,2.928013
299.084637,-10.240000,-7.237381,-10.358463,3.002619
299.283524,-10.140000,-6.930483,-12.654212,3.209517
299.482218,-10.080000,-6.184824,-15.451385,3.895176
299.686644,-10.110000,-5.936480,-15.367111,4.173520
299.882501,-10.230000,-5.694679,-14.912001,4.535320
300.093513,-10.240000,-4.900713,-14.690515,5.339287
300.287504,-10.180000,-4.771695,-13.100997,5.408306
300.484721,-10.180000,-5.359790,-14.921894,4.820210
300.681624,-10.190000,-4.344998,-10.456923,5.845002
300.887639,-10.090000,-4.117866,-10.452531,5.972135
301.084648,-10.080000,-4.654090,-10.452531,5.425910
301.281604,-10.150000,-4.002762,-10.452531,6.147237
301.482203,-10.470000,-5.808007,-18.465706,4.661994
301.685640,-10.790000,-5.769363,-18.465706,5.020637
301.886720,-10.820000,-5.752702,-15.128881,5.067297
302.082701,-10.890000,-5.818830,-14.241023,5.071170
302.299237,-10.950000,-5.647058,-13.269801,5.302942
302.484482,-11.100000,-4.622512,-13.269364,6.477488
302.681498,-11.230000,-5.310394,-12.880947,5.919606
302.883649,-11.230000,-5.923679,-12.837693,5.306321
303.082334,-11.180000,-5.479603,-8.155427,5.700397
303.283939,-11.080000,-5.817045,-9.986731,5.262955
303.486639,-11.080000,-5.353568,-9.986731,5.726432
303.694656,-11.540000,-5.722878,-9.986731,5.817122
303.881509,-11.670000,-5.778380,-9.986731,5.891620
304.084489,-11.510000,-4.901422,-9.986731,6.608578
304.282329,-11.350000,-5.243009,-10.990279,6.106992
304.486512,-11.140000,-4.771341,-11.321230,6.368659
304.682288,-10.700000,-4.659429,-11.637022,6.040571
304.884287,-10.820000,-5.501305,-13.511638,5.318695
305.081601,-11.100000,-6.330684,-14.068681,4.769317
305.283548,-11.080000,-5.555216,-16.324038,5.524784
305.481466,-10.870000,-4.386529,-15.277088,6.483471
305.682490,-10.570000,-4.800103,-17.297369,5.769897
305.903363,-10.510000,-4.156226,-20.468788,6.353775
306.086508,-10.220000,-2.032670,-23.134203,8.187330
306.282305,-9.760000,-2.249840,-23.135271,7.510160
306.481965,-9.490000,-1.961795,-23.137938,7.528204
306.681487,-9.050000,-1.972968,-20.174217,7.077033
306.896873,-8.190000,-1.620914,-16.891466,6.569086
307.082302,-7.340000,-2.070789,-17.462059,5.269211
307.282293,-6.670000,-2.373987,-19.070910,4.296013
307.489363,-6.050000,-1.496053,-20.745758,4.553947
307.683562,-5.320000,0.012735,-23.394634,5.332736
307.917586,-4.780000,0.625917,-23.394623,5.405917
308.082318,-4.500000,1.650366,-20.625431,6.150366
308.281395,-4.500000,2.226409,-19.773359,6.726409
308.481385,-4.330000,2.802119,-17.292776,7.132118
308.686167,-4.280000,1.928593,-13.675668,6.208593
308.915465,-4.500000,0.568920,-13.654844,5.068920
309.082449,-4.330000,-0.219215,-13.655208,4.110785
309.281393,-4.280000,0.193175,-13.655208,4.473176
309.482842,-4.340000,-0.807613,-13.655208,3.532387
309.683647,-4.500000,-0.936280,-13.655208,3.563720
309.946990,-4.670000,-0.972494,-13.655208,3.697506
310.082493,-4.730000,-1.609389,-13.655208,3.120611
310.281388,-4.920000,-1.983972,-13.655208,2.936028
310.481975,-5.160000,-2.189935,-13.655208,2.970065
310.682484,-5.490000,-2.650033,-13.655208,2.839967
310.994969,-5.660000,-3.292488,-13.655208,2.367512
311.087499,-5.700000,-3.332036,-13.655208,2.367963
311.281394,-5.750000,-3.488768,-15.641090,2.261232
311.485650,-5.720000,-4.245271,-14.764269,1.474729
311.681634,-5.350000,-3.673241,-14.904685,1.676759
311.881476,-5.150000,-4.111397,-15.180141,1.038603
312.086655,-5.030000,-4.752141,-17.849035,0.277859
312.281394,-5.200000,-4.253989,-15.274680,0.946011
312.482013,-5.600000,-4.459983,-13.352967,1.140017
312.683651,-6.060000,-4.597366,-13.352967,1.462634
312.883544,-6.220000,-5.738842,-15.197109,0.481158
313.082535,-6.180000,-5.194061,-13.832574,0.985939
313.282496,-6.230000,-5.891574,-11.291754,0.338426
313.487721,-6.400000,-5.771549,-11.293919,0.628451
313.681738,-6.670000,-6.522573,-9.635891,0.147428
313.882479,-6.710000,-6.921789,-14.871545,-0.211789
314.083174,-6.660000,-6.057084,-15.125091,0.602916
314.281626,-6.680000,-5.913885,-18.494671,0.766115
314.482459,-6.750000,-6.371529,-15.566860,0.378471
314.681424,-6.970000,-7.640166,-11.591259,-0.670166
314.881392,-7.530000,-7.436108,-10.125810,0.093892
315.096511,-7.710000,-7.809190,-11.419030,-0.099190
315.286513,-7.690000,-7.936263,-14.544154,-0.246263
315.486831,-7.670000,-8.994366,-18.781425,-1.324366
315.695507,-7.580000,-8.338175,-11.238280,-0.758175
315.881485,-7.360000,-8.031116,-8.112153,-0.671115
316.082325,-7.050000,-7.256672,-8.102657,-0.206672
316.282724,-6.890000,-6.190132,-9.011102,0.699868
316.481410,-6.920000,-6.436190,-10.204784,0.483810
316.683665,-7.060000,-6.410883,-14.953943,0.649117
316.882524,-6.890000,-6.259463,-14.127947,0.630537
317.083477,-6.750000,-7.187755,-14.247561,-0.437755
317.282478,-6.980000,-8.405628,-15.278318,-1.425628
317.482245,-7.170000,-7.961550,-15.275594,-0.791550
317.685653,-7.310000,-8.162254,-16.207352,-0.852254
317.881607,-7.270000,-8.091862,-16.197565,-0.821862
318.085514,-7.240000,-9.222294,-13.126813,-1.982294
318.286516,-7.330000,-8.574884,-16.617382,-1.244884
318.488512,-7.270000,-9.483291,-13.901350,-2.213291
318.681389,-7.190000,-10.727654,-15.031925,-3.537653
318.882492,-7.210000,-11.399900,-12.160852,-4.189900
319.089645,-7.080000,-11.260486,-12.110001,-4.180486
319.290507,-6.940000,-10.652487,-14.291748,-3.712487
319.486787,-7.110000,-10.577221,-14.291748,-3.467221
319.683484,-6.990000,-9.827686,-14.291748,-2.837687
319.895833,-6.900000,-9.467264,-14.291748,-2.567264
320.082456,-7.020000,-9.346340,-14.291748,-2.326340
320.282780,-7.070000,-9.048191,-14.291748,-1.978191
320.483570,-7.120000,-8.963154,-15.281383,-1.843154
320.682464,-6.900000,-9.291805,-15.485224,-2.391805
320.885652,-6.500000,-7.792369,-12.040488,-1.292369
321.081497,-6.130000,-7.015298,-15.558676,-0.885298
321.282513,-5.520000,-8.635738,-16.944672,-3.115738
321.485362,-4.930000,-8.206215,-18.419596,-3.276215
321.683560,-4.290000,-7.277410,-13.359050,-2.987410
321.881402,-3.870000,-7.700017,-12.904993,-3.830018
322.085881,-3.280000,-7.070581,-12.919555,-3.790581
322.285633,-2.610000,-6.323586,-12.529745,-3.713587
322.485518,-2.000000,-5.562536,-12.506822,-3.562536
322.681757,-1.460000,-4.975413,-12.526121,-3.515413
322.881628,-0.980000,-4.377073,-13.879874,-3.397073
323.082505,-0.350000,-4.306537,-12.159975,-3.956537
323.282839,0.380000,-4.138857,-14.270040,-4.518857
323.489369,1.130000,-2.797677,-13.817065,-3.927677
323.682494,1.670000,-1.571790,-14.986581,-3.241790
323.882536,2.000000,-1.029309,-15.087813,-3.029309
324.094823,2.130000,-1.362236,-17.393225,-3.492236
324.285491,2.280000,-2.685572,-17.399565,-4.965572
324.483480,2.630000,-2.971835,-16.690050,-5.601835
324.684495,2.980000,-2.305550,-16.727058,-5.285550
324.882563,3.120000,-1.736230,-12.854561,-4.856229
325.099941,3.080000,-1.419995,-10.420599,-4.499994
325.284653,3.010000,-1.307073,-10.670181,-4.317073
325.483184,2.960000,-0.250950,-10.948602,-3.210950
325.682459,2.660000,-1.048415,-10.745571,-3.708415
325.890623,2.190000,-0.789651,-11.002764,-2.979651
326.178993,1.930000,0.910433,-12.137033,-1.019567
326.282799,1.970000,0.850229,-11.074556,-1.119771
326.482265,2.090000,0.491930,-10.819867,-1.598069
326.683556,1.870000,0.913671,-12.408595,-0.956329
326.883574,1.620000,1.686638,-10.961575,0.066638
327.131153,1.390000,2.192749,-3.966261,0.802749
327.282521,1.370000,2.481457,-5.207770,1.111457
327.483801,1.340000,2.941208,-4.404377,1.601208
327.682466,1.020000,1.930495,-7.578400,0.910495
327.882576,1.020000,1.377869,-9.344758,0.357869
328.082493,1.140000,0.914461,-7.829893,-0.225539
328.286632,1.100000,1.399061,-6.340989,0.299061
328.486517,1.190000,1.890205,-6.745131,0.700205
328.681476,1.060000,2.042965,-4.605294,0.982965
328.881836,0.970000,3.055909,-2.306082,2.085909
329.082782,0.940000,2.324803,-2.916247,1.384803
329.281609,0.880000,2.883696,-4.618482,2.003695
329.482394,0.880000,3.698635,-2.628395,2.818635
329.682488,0.890000,3.603693,-1.003025,2.713693
329.881428,0.910000,3.664481,-3.511618,2.754481
330.081381,0.950000,3.029549,-2.636186,2.079549
330.294514,0.950000,4.188576,-3.081643,3.238576
330.481332,1.000000,4.088954,-2.929919,3.088954
330.681382,1.030000,4.127942,-4.106187,3.097942
330.882796,0.890000,4.180765,-2.679749,3.290765
331.086508,0.760000,4.627645,-0.542552,3.867645
331.282568,0.730000,5.796250,3.423214,5.066250
331.482568,0.740000,5.458750,2.692161,4.718750
331.687656,0.680000,5.430669,-2.680387,4.750669
331.883646,0.710000,5.548959,-3.270713,4.838959
332.082568,0.730000,5.553530,-3.120425,4.823530
332.281601,0.700000,6.602411,-2.473293,5.902411
332.482812,0.620000,7.104808,-3.732792,6.484808
332.681488,0.580000,6.246513,-3.396077,5.666513
332.887640,0.700000,5.898691,-3.792387,5.198691
333.081606,0.810000,5.576773,-2.408141,4.766773
333.283474,0.850000,5.628541,-2.412220,4.778541
333.485687,0.950000,4.705479,3.482031,3.755479
333.683557,1.090000,5.042127,-0.401849,3.952127
333.881464,1.230000,3.943765,0.382796,2.713765
334.082608,1.330000,4.526660,0.039398,3.196661
334.283899,1.360000,4.167777,-2.015879,2.807777
334.481486,1.400000,5.016468,-4.807136,3.616467
334.686783,1.500000,5.012451,-6.107949,3.512451
334.884754,1.450000,5.723057,-6.432655,4.273057
335.081483,1.410000,5.758817,-4.905212,4.348817
335.282593,1.470000,6.832787,-3.315419,5.362786
335.481927,1.550000,6.626567,-3.313155,5.076567
335.683652,1.630000,6.969444,-2.417686,5.339444
335.882624,1.590000,7.184747,-2.040570,5.594747
336.083568,1.520000,7.147340,-2.516308,5.627340
336.283497,1.400000,5.736931,-1.588507,4.336931
336.483511,1.270000,5.096114,-0.465552,3.826114
336.689508,1.130000,5.515713,-0.466918,4.385713
336.881437,1.040000,4.918899,-1.428187,3.878899
337.082554,1.020000,4.018230,-2.772845,2.998230
337.282567,0.930000,4.259822,-3.603756,3.329822
337.481717,0.830000,4.074351,-10.640067,3.244351
337.688714,0.720000,4.034173,-10.656006,3.314173
337.882604,0.590000,3.689601,-9.651663,3.099601
338.082616,0.460000,3.337407,-9.173519,2.877407
338.285509,0.370000,3.085440,-7.301023,2.715440
338.482893,0.230000,1.815001,-8.747885,1.585001
338.681679,-0.120000,1.179515,-6.560346,1.299515
338.882664,-0.530000,1.130827,-5.824688,1.660827
339.081711,-0.870000,0.679719,-3.846358,1.549719
339.283218,-0.890000,0.643907,-7.954680,1.533907
339.484647,-0.820000,1.359167,-9.071733,2.179167
339.683560,-0.710000,1.960736,-8.117190,2.670736
339.882551,-0.600000,2.339261,-5.722038,2.939260
340.081737,-0.590000,1.062588,-5.698914,1.652588
340.317098,-0.690000,1.525090,-4.075149,2.215090
340.495686,-0.760000,0.945632,-4.093483,1.705632
340.681784,-0.850000,0.414055,-2.279160,1.264055
340.882610,-1.010000,0.165685,-2.101816,1.175685
341.083647,-1.080000,-0.172642,-3.135010,0.907358
341.288172,-1.050000,-0.079127,-4.050375,0.970873
341.482733,-1.050000,0.364814,0.733126,1.414814
341.682495,-1.020000,0.547433,1.482918,1.567433
341.883563,-1.000000,0.878961,1.479445,1.878961
342.081463,-0.980000,1.558764,0.391775,2.538764
342.286806,-1.070000,1.087361,-0.482226,2.157362
342.481437,-1.200000,0.585595,-0.865400,1.785595
342.682538,-1.250000,0.609773,-3.375749,1.859773
342.885635,-1.280000,1.603317,-3.382164,2.883317
343.082892,-1.290000,2.185022,-3.367281,3.475022
343.319068,-1.320000,2.354328,-2.328008,3.674328
343.481600,-1.360000,2.467822,-2.924468,3.827822
343.681693,-1.380000,2.691399,-2.677308,4.071399
343.881564,-1.390000,3.294250,-4.442534,4.684249
344.082619,-1.410000,2.329066,-3.393650,3.739066
344.307830,-1.450000,2.375821,-2.200616,3.825821
344.481747,-1.490000,2.913290,-2.182486,4.403290
344.683621,-1.520000,2.997258,-1.695024,4.517258
344.884503,-1.630000,3.256733,-5.375274,4.886734
345.086797,-1.860000,2.800467,-4.784310,4.660467
345.334524,-2.120000,2.587377,-4.253052,4.707376
345.483565,-2.320000,2.156661,-2.809213,4.476661
345.682569,-2.470000,2.422524,-2.737792,4.892524
345.881409,-2.580000,1.643287,-5.338333,4.223287
346.085650,-2.650000,2.153918,-5.704675,4.803918
346.339784,-2.760000,1.408114,-3.039172,4.168114
346.486777,-2.780000,2.026419,-2.429836,4.806419
346.684518,-2.790000,1.986989,-2.427980,4.776989
346.888508,-2.800000,2.397027,-2.455514,5.197027
347.082498,-2.740000,2.997650,-4.509871,5.737650
347.282860,-2.670000,2.116822,-4.028481,4.786822
347.485471,-2.690000,3.689211,-4.028525,6.379211
347.684504,-2.760000,3.602548,-7.621855,6.362548
347.882482,-2.850000,3.395701,-2.379408,6.245701
348.082744,-2.920000,3.262920,-4.407041,6.182920
348.282484,-2.910000,2.823263,-0.321138,5.733263
348.481423,-2.900000,1.816656,1.385293,4.716656
348.687736,-2.990000,1.124283,0.797999,4.114283
348.881623,-3.090000,1.840489,-0.415415,4.930489
349.081420,-3.010000,2.279157,3.101463,5.289157
349.282879,-2.910000,2.221968,3.101238,5.131968
349.483821,-2.960000,2.914703,2.049446,5.874703
349.681710,-2.920000,2.970130,2.857225,5.890130
349.884500,-2.840000,3.421217,0.253178,6.261217
350.083499,-2.790000,3.217904,1.115031,6.007904
350.295531,-2.840000,2.977699,1.961924,5.817699
350.480410,-3.080000,2.915072,1.902122,5.995071
350.680548,-3.210000,2.372762,1.568622,5.582762
350.879810,-3.090000,2.776525,2.077427,5.866525
351.083561,-3.020000,2.640004,2.534347,5.660004
351.281739,-3.070000,3.234849,2.840593,6.304849
351.482505,-3.210000,2.302558,1.417887,5.512558
351.680496,-3.160000,2.606225,1.418913,5.766225
351.884508,-3.110000,2.627442,4.551407,5.737442
352.081502,-3.210000,2.011818,1.736045,5.221818
352.281426,-3.300000,2.098832,-1.000336,5.398832
352.485280,-3.330000,1.479352,-4.135403,4.809352
352.681542,-3.360000,1.560397,-5.145610,4.920397
352.881558,-3.370000,1.209202,-5.109238,4.579202
353.081847,-3.210000,1.586679,-5.119160,4.796679
353.284643,-3.290000,0.883084,-4.591398,4.173084
353.479528,-3.380000,0.351522,-6.460235,3.731522
353.680856,-3.340000,0.150885,-7.826009,3.490885
353.883512,-3.330000,-0.830293,-3.158468,2.499707
354.079496,-3.310000,-0.111145,-4.119375,3.198855
354.279838,-3.320000,0.070764,-3.910294,3.390764
354.482498,-3.340000,1.281593,-3.924517,4.621593
354.686507,-3.340000,1.041544,-3.795049,4.381544
354.880755,-3.120000,0.005313,-2.234760,3.125313
355.081795,-2.890000,-0.254539,-0.617237,2.635462
355.283782,-2.730000,-0.042518,-6.529675,2.687482
355.479612,-2.520000,-0.080471,-7.629079,2.439529
355.680849,-2.200000,0.823423,-10.611824,3.023423
355.879523,-1.820000,1.328114,-8.462347,3.148114
356.081494,-1.470000,0.686619,-7.725204,2.156619
356.284634,-1.250000,2.155917,-9.651675,3.405917
356.480510,-1.100000,0.860521,-10.288393,1.960521
356.680514,-0.930000,0.537138,-8.607926,1.467138
356.879452,-0.700000,0.653275,-8.308755,1.353275
357.083498,-0.510000,0.946603,-6.361665,1.456603
357.280547,-0.440000,1.379559,-6.202549,1.819559
357.484461,-0.390000,1.553573,-5.541722,1.943573
357.678665,-0.370000,0.485515,-0.982345,0.855515
357.879770,-0.380000,1.596818,-2.067391,1.976818
358.079693,-0.330000,2.055146,-3.186529,2.385146
358.279469,-0.290000,1.509763,-1.511022,1.799763
358.479691,-0.260000,1.534224,-1.511703,1.794224
358.681912,-0.250000,1.446843,-3.906219,1.696843
358.880868,-0.240000,0.158153,-2.958579,0.398153
359.086509,-0.220000,0.767860,-3.429192,0.987860
359.280249,-0.140000,-0.186054,-0.332487,-0.046054
359.485328,-0.220000,-0.496620,-0.391137,-0.276620
359.685690,-0.330000,0.830572,-2.121049,1.160572
359.885517,-0.400000,0.703547,-2.257123,1.103547
360.079485,-0.520000,-0.114425,-1.864597,0.405575
360.279480,-0.650000,-0.688340,-0.781996,-0.038340
360.493011,-0.670000,-0.023552,-0.681612,0.646448
360.679623,-0.640000,0.181018,-2.715210,0.821018
360.880820,-0.620000,0.233447,-2.532256,0.853446
361.084657,-0.570000,-0.387915,-0.432695,0.182085
361.279544,-0.540000,1.013952,-0.086920,1.553952
361.516954,-0.620000,0.145799,0.579866,0.765799
361.683483,-0.700000,0.784846,0.579957,1.484846
361.880495,-0.740000,0.802516,-0.127946,1.542516
362.082501,-0.810000,0.821829,-4.138570,1.631829
362.280775,-0.830000,1.944747,-3.311790,2.774747
362.524321,-0.770000,1.353678,0.431112,2.123677
362.683493,-0.740000,1.516250,0.267895,2.256250
362.883758,-0.740000,2.383310,-2.737811,3.123310
363.084737,-0.770000,0.900852,-2.410679,1.670852
363.280478,-0.780000,0.884210,-2.348587,1.664210
363.528641,-0.750000,2.439818,-3.195285,3.189818
363.681785,-0.760000,3.011883,-3.213290,3.771883
363.885660,-0.700000,2.166717,-4.894592,2.866717
364.080555,-0.590000,2.004554,-2.267995,2.594554
364.279629,-0.540000,1.653024,-5.219850,2.193024
364.481050,-0.560000,2.327224,-4.855903,2.887224
364.684473,-0.630000,1.783134,-3.260054,2.413134
364.880476,-0.680000,1.146205,-2.662004,1.826205
365.094596,-0.720000,1.463059,0.409430,2.183059
365.279482,-0.690000,1.508323,-0.165612,2.198323
365.483482,-0.690000,2.442584,-1.299830,3.132584
365.683649,-0.750000,2.294318,1.261684,3.044318
365.878848,-0.840000,2.155223,0.249356,2.995223
366.082177,-0.870000,1.831727,0.457082,2.701727
366.278647,-0.850000,1.878381,-1.012583,2.728381
366.479573,-0.840000,1.913572,-1.011560,2.753572
366.684509,-0.910000,1.219992,-4.187329,2.129992
366.884677,-1.020000,0.571054,-3.704139,1.591054
367.079630,-1.120000,1.381166,-0.879555,2.501166
367.280578,-1.210000,0.784680,-0.687197,1.994680
367.479575,-1.270000,0.960999,-1.473933,2.230999
367.679758,-1.330000,2.923101,-0.960941,4.253101
367.882625,-1.320000,3.141415,0.322557,4.461415
368.081539,-1.420000,3.015023,0.321065,4.435023
368.280018,-1.520000,2.029364,-2.252383,3.549364
368.479593,-1.590000,1.580734,-2.378388,3.170734
368.679910,-1.680000,0.267484,-2.162877,1.947484
368.880583,-1.820000,0.145624,-1.826212,1.965624
369.081513,-1.940000,-0.905711,-1.980534,1.034290
369.286510,-2.050000,-0.847691,-0.997098,1.202309
369.478504,-2.160000,-0.953443,-1.178890,1.206558
369.681713,-2.250000,-0.112172,-1.336839,2.137828
369.880779,-2.350000,-0.830266,1.057950,1.519734
370.084632,-2.430000,-0.436710,0.474260,1.993290
370.281717,-2.520000,-0.142157,-0.011543,2.377842
370.482483,-2.650000,0.173272,-1.535176,2.823272
370.681710,-2.810000,0.603970,-1.966644,3.413970
370.883653,-2.920000,0.131233,-1.960540,3.051233
371.085395,-2.960000,-1.318850,0.489130,1.641150
371.281731,-2.810000,-0.291810,-2.369267,2.518190
371.480479,-3.050000,-0.162053,-1.738480,2.887947
371.680173,-3.470000,-0.619891,0.179157,2.850109
371.881529,-3.880000,-1.029991,0.050402,2.850009
372.081743,-4.300000,-1.744129,3.139128,2.555871
372.279707,-4.690000,-1.917962,4.829619,2.772038
372.480799,-5.050000,-1.999291,2.390076,3.050709
372.687512,-5.390000,-2.019430,-1.170758,3.370570
372.881471,-5.690000,-2.617573,-2.445178,3.072428
373.087640,-5.830000,-2.154772,-7.334954,3.675228
373.285506,-5.810000,-2.743175,-1.011985,3.066825
373.483478,-5.810000,-0.849228,-4.196842,4.960773
373.683635,-5.840000,-1.924206,-4.195393,3.915794
373.883636,-5.920000,-2.451120,-2.197623,3.468880
374.080570,-6.010000,-3.245792,-0.516029,2.764208
374.279881,-6.130000,-4.158717,-2.615155,1.971283
374.480903,-6.240000,-4.040493,-3.258979,2.199506
374.680325,-6.370000,-2.404721,-4.326334,3.965279
374.880719,-6.420000,-2.312543,-2.445853,4.107457
375.085637,-6.430000,-0.437849,-4.381820,5.992150
375.280562,-6.410000,-0.633854,-4.724592,5.776145
375.488081,-6.440000,-0.301223,-8.234061,6.138777
375.680563,-6.530000,0.065947,-6.022923,6.595947
375.881536,-6.570000,-0.264421,-3.794547,6.305579
376.079602,-6.600000,-0.083128,-1.126881,6.516872
376.281510,-6.540000,-0.871746,-1.506761,5.668254
376.479544,-6.400000,-1.109552,-1.301909,5.290448
376.684634,-6.310000,-1.998115,-1.301917,4.311885
376.880418,-6.320000,-2.880461,-0.310577,3.439539
377.079486,-6.380000,-3.807305,-6.848778,2.572695
377.288644,-6.440000,-2.951405,-3.352240,3.488595
377.489515,-6.360000,-3.390483,-2.668472,2.969517
377.709697,-6.230000,-2.659592,-4.689156,3.570408
377.881716,-6.150000,-1.117360,-5.203817,5.032640
378.088505,-6.070000,-0.623049,-6.269902,5.446951
378.279669,-6.040000,-1.444114,-1.968786,4.595886
378.479554,-5.970000,-0.547810,-1.735560,5.422190
378.681104,-5.920000,-0.864607,-3.604513,5.055393
378.884639,-5.890000,-2.342863,-2.713581,3.547137
379.082521,-5.860000,-2.585729,-3.791832,3.274271
379.279586,-5.870000,-1.975857,-4.504132,3.894143
379.488636,-5.870000,-1.945748,-4.413034,3.924252
379.679668,-5.900000,-2.229455,-4.193426,3.670545
379.880580,-5.890000,-3.587468,-2.417963,2.302531
380.084637,-5.880000,-2.943219,-4.676113,2.936781
380.278635,-5.910000,-4.845467,-2.036121,1.064533
380.480241,-5.980000,-4.775936,-1.771343,1.204064
380.686951,-5.990000,-4.875329,-2.786808,1.114671
380.883745,-5.970000,-5.905317,-2.786804,0.064683
381.084649,-6.010000,-5.664135,-4.619020,0.345865
381.279590,-6.050000,-5.502453,-3.167393,0.547547
381.483748,-6.140000,-6.518373,-2.026552,-0.378373
381.720093,-6.200000,-6.193098,-1.076604,0.006902
381.883189,-6.250000,-6.175518,-1.077679,0.074482
382.081506,-6.280000,-6.074876,-3.757570,0.205124
382.279596,-6.380000,-6.488751,-2.075175,-0.108751
382.481115,-6.530000,-6.277171,0.857893,0.252829
382.720212,-6.660000,-7.551342,-5.049778,-0.891342
382.879482,-6.780000,-6.589960,-4.937280,0.190040
383.079501,-6.880000,-5.824522,-4.937280,1.055478
383.281492,-6.900000,-5.818881,-4.649405,1.081119
383.479560,-6.820000,-5.712862,-4.309841,1.107139
383.723724,-6.760000,-6.491747,-6.278932,0.268253
383.880560,-6.680000,-6.845985,-6.611354,-0.165986
384.079867,-6.650000,-6.888905,-7.081837,-0.238905
384.284645,-6.570000,-5.589493,-9.940700,0.980507
384.481302,-6.520000,-5.720396,-5.720651,0.799604
384.729045,-6.530000,-5.565187,-6.343080,0.964814
384.879603,-6.510000,-4.340699,-6.348032,2.169301
385.078415,-6.520000,-5.049107,-6.343549,1.470893
385.279656,-6.560000,-4.841023,-2.716824,1.718976
385.481478,-6.520000,-3.996221,-6.447642,2.523779
385.975700,-6.420000,-3.346847,-7.158654,3.073153
386.078440,-6.320000,-3.098518,-7.158575,3.221482
386.278409,-6.300000,-3.200952,-7.158575,3.099048
386.485518,-6.320000,-3.553728,-10.848373,2.766273
386.736957,-6.360000,-3.711401,-9.691258,2.648599
386.878663,-6.420000,-1.909642,-9.326744,4.510358
387.078463,-6.380000,-2.357542,-9.328038,4.022458
387.279604,-6.320000,-2.993014,-10.752377,3.326986
387.479613,-6.300000,-2.366894,-11.102613,3.933107
387.681646,-6.240000,-2.558397,-9.159690,3.681603
387.879824,-6.250000,-1.758612,-10.689177,4.491388
388.080570,-6.260000,-1.538269,-10.423661,4.721731
388.278426,-6.280000,-2.804282,-9.088301,3.475718
388.478626,-6.310000,-2.099681,-9.088301,4.210320
388.678476,-6.330000,-2.245175,-9.088301,4.084825
388.882633,-6.280000,-1.958537,-5.519343,4.321463
389.079583,-6.200000,-1.308172,-4.224162,4.891828
389.279559,-6.110000,-0.762826,-6.397338,5.347174
389.481805,-6.080000,-1.513209,-3.869551,4.566791
389.679650,-6.120000,-1.403924,-10.619769,4.716076
389.879832,-6.140000,-1.769790,-5.462348,4.370210
390.078463,-6.180000,-1.500932,-7.907218,4.679068
390.281222,-6.150000,-1.279459,-10.766622,4.870542
390.479553,-6.070000,-1.242244,-11.409519,4.827756
390.679590,-5.960000,-1.809894,-13.337226,4.150105
390.879616,-5.890000,-1.039462,-14.441976,4.850538
391.079857,-5.830000,-1.442038,-13.495266,4.387962
391.282647,-5.860000,-0.626387,-16.978310,5.233613
391.484510,-5.920000,-0.139918,-13.125428,5.780082
391.679486,-5.960000,-1.366933,-13.268900,4.593067
391.878434,-5.890000,-2.677832,-12.565041,3.212168
392.079581,-5.910000,-2.443948,-9.212354,3.466052
392.283764,-5.950000,-2.209757,-7.441937,3.740243
392.487511,-5.950000,-1.876586,-9.449342,4.073414
392.680739,-5.870000,-1.305280,-13.232587,4.564720
392.885646,-5.840000,-1.791655,-9.344431,4.048345
393.078605,-5.870000,-2.075577,-10.675274,3.794423
393.279577,-5.960000,-2.741010,-8.872774,3.218990
393.480559,-6.010000,-3.297560,-10.973541,2.712440
393.678439,-6.180000,-3.181167,-10.721161,2.998833
393.883505,-6.360000,-3.333903,-11.196774,3.026098
394.079490,-6.370000,-4.598345,-11.194741,1.771655
394.283768,-6.350000,-4.551733,-8.342474,1.798267
394.478783,-6.390000,-4.625616,-8.778152,1.764384
394.680479,-6.360000,-3.847281,-10.910580,2.512720
394.879859,-6.300000,-3.872144,-10.911609,2.427856
395.082656,-6.270000,-4.467224,-6.645564,1.802776
395.280555,-6.310000,-5.368680,-7.262236,0.941320
395.478662,-6.370000,-4.072232,-6.717094,2.297768
395.680562,-6.420000,-3.846174,-8.464807,2.573826
395.882511,-6.550000,-3.332692,-6.461471,3.217308
396.078487,-6.640000,-2.843312,-6.136354,3.796688
